seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,profile_name,task_family,source_edge,window_tag,strata,executable_source_family,env_template_family,profile_config_path,checkpoint_path,profile_env_history_length,eval_seed,routing_smoke_only,full_rollout_execution,private_holdout_used,promoted,training_started,replay_started,ppo_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made,success,calibration_workload_id,calibration_spec_id,base_task_source_id,track_width_scale,finish_variant,max_steps_scale,bounded_calibration_smoke_execution
170868,checkpoint,58,True,False,0.9822139851349637,0.8035997005298636,1730.8717232844276,1.1937046367478812,1.2315995814427123,-0.038494974215343536,1.4137820677111326,1.280777993574927,0.7793990740510569,1.7105477391836006,1.7105477391836006,27,True,True,aeb_feasible,False,False,24.28105116808979,2.0264217431803977,22.254629424909393,off_track,False,off_track,off_track_noncollision_noncompletion,-3.03687785157924,-0.05235996295826276,2.4315664777993233,5.015336965155907,0.6390985399807888,0.05268175392830358,0.0,9.173322390993535,0.0029197968542575836,1,nan,nan,58,2.4315664777993233,0.6390985399807888,9.173322390993535,-0.05235996295826276,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_original::max1::L2_window_50,m1680-spec-0000::tw1::finish_original::max1,L2_window_50,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_original;max_steps_1.0,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,50,170868,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_original::max1::L2_window_50,m1680-spec-0000::tw1::finish_original::max1,m1680-spec-0000,1.0,original,1.0,True
170869,checkpoint,72,True,False,0.31137726324933307,1.0750092968873215,1405.1455134133564,0.9690658713195561,0.8655850488383434,0.09578515706810165,1.095012392503142,1.1806171371056426,0.6531230207150748,1.127005921117869,1.127005921117869,26,True,True,aeb_feasible,False,False,21.275461595142996,1.4798497333599019,19.795611861783094,off_track,False,off_track,off_track_noncollision_noncompletion,-1.165164317054173,-0.016182837736863513,2.5292694363246726,5.007104657586368,0.4873975984255099,0.05288552636819736,0.0,6.841896505038793,0.0029238115530461073,1,nan,nan,72,2.5292694363246726,0.4873975984255099,6.841896505038793,-0.016182837736863513,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_original::max1::L2_window_50_current_tiled,m1680-spec-0000::tw1::finish_original::max1,L2_window_50_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_original;max_steps_1.0,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,50,170869,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_original::max1::L2_window_50_current_tiled,m1680-spec-0000::tw1::finish_original::max1,m1680-spec-0000,1.0,original,1.0,True
170870,checkpoint,98,True,False,0.7304568083246854,0.7083393048355214,1589.1520186190946,1.095966909392479,0.9554359630397193,0.03773559695805284,1.410881519463167,1.0155597282170672,0.855377697539593,1.9770735321666866,1.9770735321666868,26,True,True,aeb_feasible,False,False,6.988237107420421,1.6388859571668746,5.349351150253546,off_track,False,off_track,off_track_noncollision_noncompletion,39.23159046810162,0.40032235171532266,2.2311667432604843,5.078087170709857,0.5458501048722099,0.015643486782476405,0.0,9.723609530151743,0.0012617075117304921,1,nan,nan,98,2.2311667432604843,0.5458501048722099,9.723609530151743,0.40032235171532266,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_original::max1::L3_online_gru,m1680-spec-0000::tw1::finish_original::max1,L3_online_gru,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_original;max_steps_1.0,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,1,170870,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_original::max1::L3_online_gru,m1680-spec-0000::tw1::finish_original::max1,m1680-spec-0000,1.0,original,1.0,True
170871,checkpoint,80,True,False,0.5895259123733576,0.9267251308540336,1502.4773286851282,1.0361912611621573,0.8711222119608932,-0.03797838136226406,0.7885489440903313,0.7448624432845419,0.9789400756930979,1.5765360367058074,1.5765360367058074,22,True,True,aeb_feasible,False,False,7.331720280742568,1.792086180744515,5.539634099998053,off_track,False,off_track,off_track_noncollision_noncompletion,40.156191737191335,0.5019523967148917,2.314981929084087,5.101062305258985,0.4298759658179847,0.011648689554886108,0.0,10.77053355531454,0.0009035883122123778,1,nan,nan,80,2.314981929084087,0.4298759658179847,10.77053355531454,0.5019523967148917,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_original::max1::L3_reset_control_corrected,m1680-spec-0000::tw1::finish_original::max1,L3_reset_control_corrected,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_original;max_steps_1.0,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,1,170871,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_original::max1::L3_reset_control_corrected,m1680-spec-0000::tw1::finish_original::max1,m1680-spec-0000,1.0,original,1.0,True
170872,checkpoint,103,True,False,0.3549422635174587,0.5705530339990988,1400.3673701550335,0.9657706001069197,1.0966075049026645,0.059858111019806426,0.8684449693228177,1.1144547119494452,1.3348607365394025,1.9818214568037855,1.9818214568037857,24,True,True,aeb_feasible,False,False,15.654390402268122,1.990846239984283,13.66354416228384,off_track,False,off_track,off_track_noncollision_noncompletion,50.217701522292835,0.4875505002164353,2.1304446148128,5.057656485942815,0.5327004607853791,0.06735027065313098,0.0,8.149983289884911,0.0013154828920960426,1,nan,nan,103,2.1304446148128,0.5327004607853791,8.149983289884911,0.4875505002164353,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L0_current_masked,m1680-spec-0000::tw1::finish_relaxed::max1.5,L0_current_masked,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,1,170872,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L0_current_masked,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170873,checkpoint,104,True,False,0.2630299059794618,0.6770700507698796,1419.4744652119316,0.9789479070427114,1.0737891173662915,0.015939635817292297,0.9143566817709663,1.256638242053107,0.5690987902842429,0.9055822358919837,0.9055822358919838,26,True,True,aeb_feasible,False,False,23.087034858952034,1.507523963836592,21.57951089511544,off_track,False,off_track,off_track_noncollision_noncompletion,19.187764542612534,0.18449773598665897,2.4338237078514235,5.0353715058150605,0.3646433420819859,0.026604437862331354,0.0,7.322585296162681,0.0012629195116460323,1,nan,nan,104,2.4338237078514235,0.3646433420819859,7.322585296162681,0.18449773598665897,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L1_one_step,m1680-spec-0000::tw1::finish_relaxed::max1.5,L1_one_step,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,1,170873,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L1_one_step,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170874,checkpoint,73,True,False,0.4241216940884348,0.5803941514794219,1327.4805480960772,0.9155038262731567,1.054892960656889,-0.07517506638818161,1.4381602080556128,0.7564351128391298,0.6140253790982086,1.4106821414007493,1.4106821414007493,24,True,True,aeb_feasible,False,False,4.405502722174673,1.9493020330977866,2.4562006890768866,off_track,False,off_track,off_track_noncollision_noncompletion,17.242274162142376,0.23619553646770378,2.366451480786768,5.08701967157738,0.3069526672272587,0.06227417100679842,0.0,7.537238934039862,0.0022772513329982758,1,nan,nan,73,2.366451480786768,0.3069526672272587,7.537238934039862,0.23619553646770378,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_100,m1680-spec-0000::tw1::finish_relaxed::max1.5,L2_window_100,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,100,170874,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_100,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170875,checkpoint,70,True,False,0.4454893988846099,0.4635851044557724,1699.1157239109607,1.1718039475248005,0.8586311767116617,-0.026202539263634472,0.5149849796137361,1.1534045508023472,1.1562158889688643,1.720862254694063,1.720862254694063,28,True,True,aeb_feasible,False,False,27.98026030276468,1.976826223151328,26.003434079613353,off_track,False,off_track,off_track_noncollision_noncompletion,11.586233275832235,0.16551761822617478,2.3159028230208256,5.118104214348172,0.5945571275867945,0.03177511345788041,0.0,8.488478264708265,0.0031844160985201597,1,nan,nan,70,2.3159028230208256,0.5945571275867945,8.488478264708265,0.16551761822617478,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_100_current_tiled,m1680-spec-0000::tw1::finish_relaxed::max1.5,L2_window_100_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,100,170875,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_100_current_tiled,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170876,checkpoint,66,True,False,0.8157260466916353,0.9568803496146006,1466.205685770666,1.0111763350142524,1.039566966694645,-0.0776647004709603,0.6529234782253204,1.2700005719135365,0.7873065002983657,1.0342395583726778,1.0342395583726778,26,True,True,aeb_feasible,False,False,3.6742817618761427,1.5270436240431309,2.147238137833012,off_track,False,off_track,off_track_noncollision_noncompletion,4.362080131691444,0.06609212320744612,2.2606146014291446,5.099375793259515,0.5716542858342943,0.036205297499447765,0.0,9.521663675238345,0.002691725268959999,1,nan,nan,66,2.2606146014291446,0.5716542858342943,9.521663675238345,0.06609212320744612,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_13,m1680-spec-0000::tw1::finish_relaxed::max1.5,L2_window_13,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,13,170876,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_13,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170877,checkpoint,63,True,False,0.9351479724787759,1.0522584205447099,1316.0114473030635,0.9075941015883197,0.9307839597228663,0.0547404081050169,0.7992401607265357,1.2643536369590227,0.8798456145458806,1.414823609592721,1.414823609592721,23,True,True,aeb_feasible,False,False,16.69827400913837,1.9997781797296907,14.698495829408678,off_track,False,off_track,off_track_noncollision_noncompletion,0.0868226196002837,0.0013781368190521222,2.3181748063761076,5.056349502894513,0.620293042300437,0.0369731042228213,0.0,9.015519358929062,0.003269848180934787,1,nan,nan,63,2.3181748063761076,0.620293042300437,9.015519358929062,0.0013781368190521222,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_13_current_tiled,m1680-spec-0000::tw1::finish_relaxed::max1.5,L2_window_13_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,13,170877,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_13_current_tiled,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170878,checkpoint,61,True,False,0.9707395614149518,1.0400252284248954,1682.7239135892091,1.1604992507511787,1.1862536772988381,-0.08575761685758243,0.8931696977021222,0.7064568257551361,1.1533004349830738,1.1074168751412412,1.1074168751412412,22,True,True,aeb_feasible,False,False,7.251664684294936,1.7045443843104593,5.547120299984477,off_track,False,off_track,off_track_noncollision_noncompletion,26.08282262146987,0.42758725608966996,2.209983395384816,5.066335078918684,0.3531458219205386,0.08864548118003572,0.0,10.1364934135679,0.0029998980462551117,1,nan,nan,61,2.209983395384816,0.3531458219205386,10.1364934135679,0.42758725608966996,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_25,m1680-spec-0000::tw1::finish_relaxed::max1.5,L2_window_25,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,25,170878,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_25,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170879,checkpoint,63,True,False,0.6071575132466613,0.9113385924513571,1313.4261594482957,0.9058111444471005,1.1635937420106426,0.04530037694687716,0.8655099007026117,0.8799473204521513,0.5808119411751415,1.2358901725481324,1.2358901725481324,23,True,True,aeb_feasible,False,False,12.902404919022722,2.076814262240877,10.825590656781845,off_track,False,off_track,off_track_noncollision_noncompletion,6.305383467858029,0.10008545187076236,2.437353707386054,5.0938735727844495,0.42238323363297936,0.042770180671482826,0.0,8.536733315146627,0.00314094009809196,1,nan,nan,63,2.437353707386054,0.42238323363297936,8.536733315146627,0.10008545187076236,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_25_current_tiled,m1680-spec-0000::tw1::finish_relaxed::max1.5,L2_window_25_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,25,170879,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_25_current_tiled,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170880,checkpoint,73,True,False,0.3808088301632204,1.0607076494599295,1615.392684855037,1.1140639205896807,0.9399249792827581,-0.007129432807505998,1.1737131042920919,1.269102406154865,0.7803098453352163,1.0622035020712148,1.0622035020712148,23,True,True,aeb_feasible,False,False,12.202258955547782,1.7368504188779144,10.465408536669868,off_track,False,off_track,off_track_noncollision_noncompletion,-1.7373604522554111,-0.023799458250074124,2.628289867568359,5.076985052303218,0.4686048618859275,0.05737474866041038,0.0,6.678458140113904,0.00227722548879683,1,nan,nan,73,2.628289867568359,0.4686048618859275,6.678458140113904,-0.023799458250074124,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_50,m1680-spec-0000::tw1::finish_relaxed::max1.5,L2_window_50,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,50,170880,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_50,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170881,checkpoint,77,True,False,0.6667479105378964,0.35259580872243135,1359.3237382136674,0.9374646470439085,1.0765867883493176,-0.012189386839046357,1.193242234641195,0.7361465535586701,0.5620331702487879,1.0427231607990475,1.0427231607990475,28,True,True,aeb_feasible,False,False,21.07890438369086,2.037559413259858,19.041344970431002,off_track,False,off_track,off_track_noncollision_noncompletion,12.183631761472432,0.15822898391522638,2.3512326639319836,5.009931268974661,0.42188268073047064,0.061290977405010216,0.0,6.887260136024592,0.0027848239988088608,1,nan,nan,77,2.3512326639319836,0.42188268073047064,6.887260136024592,0.15822898391522638,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_50_current_tiled,m1680-spec-0000::tw1::finish_relaxed::max1.5,L2_window_50_current_tiled,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,50,170881,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L2_window_50_current_tiled,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170882,checkpoint,71,True,False,0.25655326715158555,0.9023786967684355,1471.9221988238169,1.0151187578095289,0.8914682918870994,-0.08678316070365066,0.9883150101912003,0.6969347256617416,1.2937475810964243,1.9633797372592805,1.9633797372592805,26,True,True,aeb_feasible,False,False,9.659778025326005,1.5608325624603554,8.09894546286565,off_track,False,off_track,off_track_noncollision_noncompletion,39.8575578385015,0.5613740540634014,2.2687392685693486,5.136936726034872,0.4449833676296584,0.4163223909954248,0.056338028169014086,12.542657835416083,0.0017394269816577435,1,nan,nan,71,2.2687392685693486,0.4449833676296584,12.542657835416083,0.5613740540634014,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L3_online_gru,m1680-spec-0000::tw1::finish_relaxed::max1.5,L3_online_gru,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,1,170882,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L3_online_gru,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170883,checkpoint,98,True,False,0.6646624923951846,0.33425963871653974,1540.295998204992,1.0622731022103393,1.1391991908283328,-0.11793847969564464,1.285506281624236,0.7939621438156402,0.5522776953034428,1.799903550149298,1.799903550149298,27,True,True,aeb_feasible,True,False,2.0333303718640603,2.0870839157913155,-0.053753543927255176,obstacle_collision,False,obstacle_collision,collision_failure,38.39751038772634,0.3918113304870035,1.6593845400232432,3.536025536401297,0.5017030598213493,0.021722508337155885,0.0,7.103886896234174,0.0006655734032392502,1,nan,nan,98,1.6593845400232432,0.5017030598213493,7.103886896234174,0.3918113304870035,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1.5::L3_reset_control_corrected,m1680-spec-0000::tw1::finish_relaxed::max1.5,L3_reset_control_corrected,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.5,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,1,170883,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1.5::L3_reset_control_corrected,m1680-spec-0000::tw1::finish_relaxed::max1.5,m1680-spec-0000,1.0,relaxed,1.5,True
170884,checkpoint,96,True,False,0.6788824241348018,0.7574020726914394,1637.3461395195668,1.1292042341514255,1.1390054921365116,-0.009603870046500207,1.1699176320101985,0.6317424946676715,0.9367626331837153,1.1324080246403023,1.1324080246403023,23,True,True,aeb_feasible,False,False,3.63420414049319,1.883419329019004,1.750784811474186,off_track,False,off_track,off_track_noncollision_noncompletion,39.618650556646,0.4126942766317292,2.4009328365953215,5.05493841993415,0.45970802153970625,0.02614314698878897,0.0,7.8214481041793755,0.001371124992147088,1,nan,nan,96,2.4009328365953215,0.45970802153970625,7.8214481041793755,0.4126942766317292,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1::L0_current_masked,m1680-spec-0000::tw1::finish_relaxed::max1,L0_current_masked,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.0,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,1,170884,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1::L0_current_masked,m1680-spec-0000::tw1::finish_relaxed::max1,m1680-spec-0000,1.0,relaxed,1.0,True
170885,checkpoint,87,True,False,0.59954433963915,0.4178511771353361,1437.583800651022,0.9914371038972566,1.0420277076270033,0.030928035314193636,0.91359416218824,0.7696846731586382,1.031765362890995,0.9580149864006736,0.9580149864006735,25,True,True,aeb_feasible,False,False,17.188182289962402,1.9456569587838204,15.242525331178582,off_track,False,off_track,off_track_noncollision_noncompletion,40.294377913398925,0.4631537691195279,2.2681337059735562,5.052963075012354,0.3887666955006574,0.04561545700812948,0.0,8.23852946412638,0.0015425909077748656,1,nan,nan,87,2.2681337059735562,0.3887666955006574,8.23852946412638,0.4631537691195279,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m1680-spec-0000::tw1::finish_relaxed::max1::L1_one_step,m1680-spec-0000::tw1::finish_relaxed::max1,L1_one_step,T4,actuator_delay_step|capability_step_up,reveal_plus_4,bounded_calibration_smoke;task_family_T4;track_width_1.0;finish_relaxed;max_steps_1.0,capability_step_up,t4_capability_step_temporal,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,1,170885,False,False,False,False,False,False,False,False,False,False,False,False,False,m1680-spec-0000::tw1::finish_relaxed::max1::L1_one_step,m1680-spec-0000::tw1::finish_relaxed::max1,m1680-spec-0000,1.0,relaxed,1.0,True
