claim_id,claim_family,claim_allowed_in_m2619,evidence_required_before_claim,status_pass,claim_boundary
replay_executed_claim_boundary,replay_executed,False,future explicit replay execution,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
validation_protocol_ready_claim_boundary,validation_protocol_ready,False,future validation protocol-readiness audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
validation_admission_granted_claim_boundary,validation_admission_granted,False,future validation-admission audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
validation_readiness_claim_boundary,validation_readiness,False,future validation readiness audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
validation_result_claim_boundary,validation_result,False,future validation-result audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
external_validation_execution_claim_boundary,external_validation_execution,False,future explicit external-validation execution,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
high_fidelity_validation_readiness_claim_boundary,high_fidelity_validation_readiness,False,future high-fidelity readiness audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
high_fidelity_validation_result_claim_boundary,high_fidelity_validation_result,False,future high-fidelity validation result audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
hf4_discrepancy_result_claim_boundary,hf4_discrepancy_result,False,future HF4 discrepancy audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
success_rate_or_controller_family_verdict_claim_boundary,success_rate_or_controller_family_verdict,False,separate verdict milestone,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
controller_ranking_or_winner_selection_claim_boundary,controller_ranking_or_winner_selection,False,controller-family comparison milestone,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
checkpoint_promotion_claim_boundary,checkpoint_promotion,False,promotion gates after proof and generalization retention,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
driver_performance_claim_boundary,driver_performance,False,measured validation with claim-boundary audit,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
current_sim_verdict_claim_boundary,current_sim_verdict,False,separate current-sim verdict synthesis,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
paper_level_evidence_claim_boundary,paper_level_evidence,False,separate paper-route evidence matrix,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
finite_window_vs_gru_result_claim_boundary,finite_window_vs_gru_result,False,separate finite-window-vs-GRU matrix,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
level3_self_identification_claim_boundary,level3_self_identification,False,separate self-ID proof gate,True,"Route A HF3 selected-platform reset-feasibility readiness design materialization only; static reset request initial-state actor-view seed-lineage outcome-taxonomy precondition actor/action guard and gate panels may be materialized for the selected open/auditable platform family; not source build execution, adapter probe execution, reset execution, reset success, rollout feasibility, replay execution, validation protocol readiness, validation admission, external validation execution, high-fidelity validation readiness/result, ranking, driver performance, paper, FW-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID"
