seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,panel_source_id,panel_task_family,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,source_reference,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,profile_name,profile_config_path,checkpoint_path,eval_seed,success,controlled_routing_smoke_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made,reset_sampled_obstacle_label
206016,checkpoint,81,True,False,0.3346722898162069,0.3346722898162069,1256.7515709730353,0.8667252213607141,0.8894337602909351,-0.0043093940322807,1.0095106842729629,0.5687321502582603,1.0068005580714872,1.402644142911702,1.402644142911702,,False,True,aeb_feasible,False,False,9.042237865856421,2.105273410810179,6.936964455046242,off_track,False,off_track,off_track_noncollision_noncompletion,43.427502972787615,0.5361420120097237,2.56216489097823,5.616853293822398,0.23790578430374576,0.61834132857975,0.16049382716049382,8.03716901499055,0.002356893615797162,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.61834132857975,1.471163809260388,True,False,nan,nan,nan,nan,0.0,0.11685329382239829,1.62,0.11685329382239829,81,2.56216489097823,0.23790578430374576,8.03716901499055,0.5361420120097237,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0034_l2_offtrack_relief::L2_window_50,m2048-repair-crsr_v0_0034_l2_offtrack_relief,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,206016,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206017,checkpoint,67,True,False,1.0196262400453333,1.0196262400453333,1675.7007776721034,1.1556557087393817,0.9510431964675643,-0.08695825112831734,0.5039430135329843,0.5611730160088966,0.8826244423623103,2.653494196717935,2.653494196717935,,False,True,aeb_feasible,False,False,16.393593197894347,2.2028208136762895,14.190772384218057,off_track,False,off_track,off_track_noncollision_noncompletion,12.586636264650592,0.18786024275597898,2.4450708603356985,5.585715625691218,0.6098438474162103,0.035888161063428174,0.0,10.090147951710309,0.0023415950126945972,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.035888161063428174,0.4341370774261347,False,False,nan,nan,nan,nan,0.0,0.08571562569121838,1.34,0.08571562569121838,67,2.4450708603356985,0.6098438474162103,10.090147951710309,0.18786024275597898,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0034_l2_offtrack_relief::L2_window_50_current_tiled,m2048-repair-crsr_v0_0034_l2_offtrack_relief,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,206017,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206018,checkpoint,128,True,False,0.4598121468638855,0.4598121468638855,1662.4635056117759,1.1465265555943283,1.0366104183425833,-0.0074123108830919104,1.1293155915688995,0.6811444327543544,1.10339650813834,1.5099167694648794,1.5099167694648794,,False,True,aeb_feasible,False,False,22.212121445096457,2.1196852419753642,20.092436203121093,off_track,False,off_track,off_track_noncollision_noncompletion,52.07415821989369,0.40682936109291945,2.601454521199608,5.553198037358943,0.5115733732552978,1.570796221226478,0.4921875,9.44792148023445,0.0015205948147922754,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,1.570796221226478,3.1623450823443355,True,False,nan,nan,nan,nan,0.0,0.053198037358942685,2.56,0.053198037358942685,128,2.601454521199608,0.5115733732552978,9.44792148023445,0.40682936109291945,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0034_l2_offtrack_relief::L3_online_gru,m2048-repair-crsr_v0_0034_l2_offtrack_relief,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,206018,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206019,checkpoint,75,True,False,0.965708360190838,0.965708360190838,1368.1500377891086,0.9435517501993853,1.1557866602218296,0.06851639094320627,0.909394099054846,0.9225298524415877,1.0436763806239595,2.0303500219138693,2.0303500219138693,,False,True,aeb_feasible,False,False,12.640060515741107,1.801086939767397,10.83897357597371,off_track,False,off_track,off_track_noncollision_noncompletion,25.736093307032796,0.34314791076043727,2.4748090203537343,5.546947254766383,0.6097331646581511,0.032459184576694194,0.0,12.772732228529453,0.0008756609749980271,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.032459184576694194,0.5626428283330281,False,False,nan,nan,nan,nan,0.0,0.046947254766383395,1.5,0.046947254766383395,75,2.4748090203537343,0.6097331646581511,12.772732228529453,0.34314791076043727,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0034_l2_offtrack_relief::L3_reset_control_corrected,m2048-repair-crsr_v0_0034_l2_offtrack_relief,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,206019,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206020,checkpoint,86,True,False,0.6870235804666154,0.6870235804666154,1711.1994437515273,1.1801375474148463,1.1536133188547453,0.10184710760204796,0.9099442521649705,1.1771822787178965,0.9298359409707818,1.9336123615182472,1.933612361518247,,False,True,aeb_feasible,False,False,13.141825917715472,2.1918533934473396,10.949972524268134,off_track,False,off_track,off_track_noncollision_noncompletion,21.059961309676016,0.24488327104274438,2.672763407325843,5.539139266880763,0.4164480552914877,0.05521106949999787,0.0,9.154889528072811,0.0015158881433308125,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.05521106949999787,0.44586658345696906,False,False,nan,nan,nan,nan,0.0,0.0391392668807633,1.72,0.0391392668807633,86,2.672763407325843,0.4164480552914877,9.154889528072811,0.24488327104274438,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L0_current_masked,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,206020,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206021,checkpoint,81,True,False,0.5554983694206468,0.5554983694206468,1374.5195130394852,0.9479444917513691,1.2066665842086866,-0.025268839344302796,0.5595589725889977,1.099606966848004,1.2340161062176072,1.1266293599164618,1.1266293599164618,,False,True,aeb_feasible,False,False,22.470464154417087,1.5507307349981707,20.919733419418915,off_track,False,off_track,off_track_noncollision_noncompletion,33.7495272548689,0.4166608303070235,2.4458917877887245,5.51343492326102,0.3938096158111603,0.03276876537258776,0.0,9.536412463707565,0.0017788324039429426,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.03276876537258776,0.4456794603903151,False,False,nan,nan,nan,nan,0.0,0.013434923261019804,1.62,0.013434923261019804,81,2.4458917877887245,0.3938096158111603,9.536412463707565,0.4166608303070235,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L1_one_step,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,206021,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206022,checkpoint,64,True,False,0.5722633749679613,0.5722633749679613,1632.4461223238666,1.1258249119474941,1.1152319804870574,-0.08631704872438162,1.3231878367336358,0.6835932632471545,0.8472841805439189,1.2793848838514885,1.2793848838514885,,False,True,aeb_feasible,False,False,31.958511790437285,2.265996470575909,29.692515319861375,off_track,False,off_track,off_track_noncollision_noncompletion,18.264661356699094,0.28538533369842334,2.5646351813987605,5.559434039885037,0.41115377632122296,0.07247952688449649,0.0,9.590929611243777,0.0028721941635012627,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.07247952688449649,0.42386101301471263,False,False,nan,nan,nan,nan,0.0,0.05943403988503704,1.28,0.05943403988503704,64,2.5646351813987605,0.41115377632122296,9.590929611243777,0.28538533369842334,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L2_window_100,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,206022,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206023,checkpoint,70,True,False,0.5058243103935147,0.5058243103935147,1327.7918751297857,0.915718534572266,1.245449306691408,0.0035327100803643763,1.0137133059825507,1.1747132705439647,0.8575203265398309,2.4402657672721775,2.4402657672721775,,False,True,aeb_feasible,False,False,27.02645715419859,2.10349144238318,24.922965711815408,off_track,False,off_track,off_track_noncollision_noncompletion,12.270170710353192,0.1752881530050456,2.762623092406673,5.507296511291035,0.37055496630444723,0.06546183205809003,0.0,8.46853404134805,0.0027742632664740086,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.06546183205809003,0.42149283133308935,False,False,nan,nan,nan,nan,0.0,0.007296511291034591,1.4000000000000001,0.007296511291034591,70,2.762623092406673,0.37055496630444723,8.46853404134805,0.1752881530050456,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L2_window_100_current_tiled,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,206023,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206024,checkpoint,69,True,False,0.5503674859281937,0.5503674859281937,1294.6054958776651,0.8928313764673552,1.2269288229077968,-0.04857195261055014,1.0534791418030807,1.0367867035488125,1.2420599465979492,2.7514253057513858,2.7514253057513858,,False,True,aeb_feasible,False,False,17.742383037237683,1.852042011676542,15.890341025561142,off_track,False,off_track,off_track_noncollision_noncompletion,18.02067810615833,0.2611692479153381,2.449537046298998,5.651073139531743,0.5650297500249141,0.0823037360589796,0.0,9.663961519875256,0.0025939105544239283,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.0823037360589796,0.5460442547934499,False,False,nan,nan,nan,nan,0.0,0.15107313953174284,1.3800000000000001,0.15107313953174284,69,2.449537046298998,0.5650297500249141,9.663961519875256,0.2611692479153381,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L2_window_13,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,206024,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206025,checkpoint,72,True,False,0.5611818374080384,0.5611818374080384,1525.4056484666069,1.0520038954942117,0.982201391033633,-0.030038365930672217,0.6566464996644041,0.5767610559846538,0.7270883642128263,2.8406333338617813,2.8406333338617813,,False,True,aeb_feasible,False,False,9.652258498165505,1.5650110307843303,8.087247467381175,off_track,False,off_track,off_track_noncollision_noncompletion,26.69926389074496,0.37082310959368,2.3815261839144615,5.548001706775754,0.35036141628417605,0.06934882182036738,0.0,9.425396137899604,0.0027191108092665672,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.06934882182036738,0.4338777572251887,False,False,nan,nan,nan,nan,0.0,0.04800170677575366,1.44,0.04800170677575366,72,2.3815261839144615,0.35036141628417605,9.425396137899604,0.37082310959368,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L2_window_13_current_tiled,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,206025,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206026,checkpoint,62,True,False,0.7128382796903456,0.7128382796903456,1424.062246865158,0.9821118943897641,0.941495716269958,0.11116718392491465,1.0887600233141097,0.6867906261865647,0.9150270295125852,1.7672715741872327,1.7672715741872325,,False,True,aeb_feasible,False,False,31.519159400546652,2.1974810307190458,29.321678369827605,off_track,False,off_track,off_track_noncollision_noncompletion,10.280112616728122,0.1658082680117439,2.5134852494272137,5.529450759296118,0.5817632125686548,0.03495717900192757,0.0,9.75352177014842,0.002788014942780137,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.03495717900192757,0.45095146008590264,False,False,nan,nan,nan,nan,0.0,0.02945075929611818,1.24,0.02945075929611818,62,2.5134852494272137,0.5817632125686548,9.75352177014842,0.1658082680117439,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L2_window_25,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,206026,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206027,checkpoint,65,True,False,0.6373476724954681,0.6373476724954681,1626.6136506787334,1.1218025177094713,1.1486920123516493,-0.07578613944795087,0.8705038319627749,0.7010852015934949,0.9084937391287945,1.3100507963442236,1.3100507963442236,,False,True,aeb_feasible,False,False,18.301384819907476,2.002594572702091,16.298790247205385,off_track,False,off_track,off_track_noncollision_noncompletion,12.270298939719204,0.1887738298418339,2.5530083837809663,5.511291761648696,0.5958594881561907,0.04295544992742363,0.0,9.594976393300197,0.0032009389251470566,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.04295544992742363,0.4095420027746943,False,False,nan,nan,nan,nan,0.0,0.011291761648696053,1.3,0.011291761648696053,65,2.5530083837809663,0.5958594881561907,9.594976393300197,0.1887738298418339,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L2_window_25_current_tiled,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,206027,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206028,checkpoint,54,True,False,0.9782392043177028,0.9782392043177028,1391.1807126353342,0.959434974231265,0.9157046196742993,0.10819319867261634,1.2472671869890473,0.8509942051648995,0.7900074127203419,2.8519157730501075,2.8519157730501075,,False,True,aeb_feasible,False,False,16.458248321221753,2.3494430853238875,14.108805235897865,off_track,False,off_track,off_track_noncollision_noncompletion,1.028410767905838,0.019044643850108112,2.7313763950454764,5.662070260765304,0.5585956372276274,0.03734884651672898,0.0,10.815193625892876,0.0024133753031492233,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.03734884651672898,0.49442547085954114,False,False,nan,nan,nan,nan,0.0,0.1620702607653044,1.08,0.1620702607653044,54,2.7313763950454764,0.5585956372276274,10.815193625892876,0.019044643850108112,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L2_window_50,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,206028,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206029,checkpoint,76,True,False,0.41261964850209865,0.41261964850209865,1675.6653947388565,1.1556313067164528,1.096737857900846,-0.04242625549604817,0.8805504515210207,1.2441927115227212,0.904294326575127,2.875731119827093,2.875731119827093,,False,True,aeb_feasible,False,False,12.969821902793981,1.8740119635805437,11.095809939213439,off_track,False,off_track,off_track_noncollision_noncompletion,13.107191015039783,0.17246303967157608,2.6241573253914323,5.5202267824941735,0.36205996530027584,0.04395460151826636,0.0,7.653437201876762,0.0023129067849367857,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.04395460151826636,0.37296304354433873,False,False,nan,nan,nan,nan,0.0,0.020226782494173534,1.52,0.020226782494173534,76,2.6241573253914323,0.36205996530027584,7.653437201876762,0.17246303967157608,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L2_window_50_current_tiled,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,206029,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206030,checkpoint,75,True,False,0.997001176192924,0.997001176192924,1402.3553601996603,0.9671416277239037,1.0833899579986999,0.08830524560839903,1.156819369573824,0.9827909936779247,1.1827078501225825,1.034077245932466,1.034077245932466,,False,True,aeb_feasible,False,False,10.043301062097502,2.16471593788208,7.878585124215421,off_track,False,off_track,off_track_noncollision_noncompletion,44.565379064082144,0.5942050541877619,2.448924360371885,5.505809330992427,0.3224906454977532,0.01898368062410966,0.0,12.516805906763118,0.0015384487342089415,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.01898368062410966,0.502942914455546,False,False,nan,nan,nan,nan,0.0,0.0058093309924274195,1.5,0.0058093309924274195,75,2.448924360371885,0.3224906454977532,12.516805906763118,0.5942050541877619,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L3_online_gru,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,206030,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206031,checkpoint,151,False,True,0.3438423124540337,0.3438423124540337,1443.2348361502789,0.995334369758813,0.8770756323816835,-0.059450263705290274,1.496172516657107,0.6983484185594375,1.0029746556779817,2.689640184817412,2.689640184817412,,False,True,aeb_feasible,False,True,12.504226426442536,2.3225033494356473,10.181723077006888,,True,obstacle_pass,success_obstacle_pass,-12.24910923455549,-0.0811199287056655,1.9742750260414708,4.1876948227457405,0.7035816379637397,1.5707961929109144,0.6887417218543046,7.1245559074547105,0.0011126822791993618,1,nan,nan,0.02,5.5,151.0,3.02,nan,nan,False,nan,1.5707961929109144,2.8313885973401294,True,False,nan,nan,nan,nan,0.0,0.0,nan,0.0,151,1.9742750260414708,0.7035816379637397,7.1245559074547105,-0.0811199287056655,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0035_l2_offtrack_relief::L3_reset_control_corrected,m2048-repair-crsr_v0_0035_l2_offtrack_relief,m1680-spec-0043,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy+warmup_proxy,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,public_measured_intervention_candidate,T5,t5_near_boundary_warmup,t5_boundary_axis_retarget,m1538::pair-0007,smoke_proxy,t5_boundary_axis_retarget,false,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,206031,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
