candidate_id,intervention_condition_id,role_family,dynamics_axis,seed,steps_executed,backend_status,action_finite,action_within_bounds,observation_shape,action_shape,collision_diagnostic,road_departure_diagnostic,minimum_obstacle_clearance_m,minimum_road_margin_m,trace_delta_proxy,command_response_proxy,diagnostic_only
m2773_stable_avoidable_seed_264103_fresh_fault_delay_noise,normal_recurrent,stable_avoidable,fresh_fault_delay_noise,264103,80,running,True,True,72,3,False,True,13.447703073079799,-0.5284942701331907,0.027687519788742065,3.824430790328188,True
m2773_stable_avoidable_seed_264103_fresh_fault_delay_noise,reset_hidden_each_step,stable_avoidable,fresh_fault_delay_noise,264103,80,running,True,True,72,3,False,True,13.502945803149638,-0.44024850693417505,0.025898338854312898,3.886103263281984,True
m2773_stable_avoidable_seed_264103_fresh_fault_delay_noise,zero_previous_command_history,stable_avoidable,fresh_fault_delay_noise,264103,80,running,True,True,72,3,False,True,13.493492351075679,-0.47140642534456934,1.9291773408651351,3.871762734436197,True
m2773_stable_avoidable_seed_264103_fresh_fault_delay_noise,held_actuator_history,stable_avoidable,fresh_fault_delay_noise,264103,80,running,True,True,72,3,False,True,13.492406803290757,-0.4654107379010268,1.926395982503891,3.873296469234629,True
m2773_stable_aes_seed_265100_fresh_nominal_or_role_default,normal_recurrent,stable_aes,fresh_nominal_or_role_default,265100,80,running,True,True,72,3,False,True,10.085259288902982,-0.7589607192338916,0.027557428181171417,4.986870864499361,True
m2773_stable_aes_seed_265100_fresh_nominal_or_role_default,reset_hidden_each_step,stable_aes,fresh_nominal_or_role_default,265100,80,running,True,True,72,3,False,True,10.083127360254172,-0.6300530614682462,0.02668134868144989,5.052291408646852,True
m2773_stable_aes_seed_265100_fresh_nominal_or_role_default,zero_previous_command_history,stable_aes,fresh_nominal_or_role_default,265100,80,running,True,True,72,3,False,True,10.094147611149133,-0.6320094178203179,1.9240415379405023,5.064584008324891,True
m2773_stable_aes_seed_265100_fresh_nominal_or_role_default,held_actuator_history,stable_aes,fresh_nominal_or_role_default,265100,80,running,True,True,72,3,False,True,10.095750493580843,-0.6111077709874175,1.9305748611688613,5.079588994849473,True
m2773_stable_aes_seed_265100_fresh_fault_delay_noise,normal_recurrent,stable_aes,fresh_fault_delay_noise,265100,80,running,True,True,72,3,False,True,8.497175294984254,-0.5874798191332844,0.027559661865234376,3.9948245202191175,True
m2773_stable_aes_seed_265100_fresh_fault_delay_noise,reset_hidden_each_step,stable_aes,fresh_fault_delay_noise,265100,80,running,True,True,72,3,False,True,8.475290982517707,-0.46563914312196664,0.0257711298763752,4.084677124489099,True
m2773_stable_aes_seed_265100_fresh_fault_delay_noise,zero_previous_command_history,stable_aes,fresh_fault_delay_noise,265100,80,running,True,True,72,3,False,True,8.48032227808938,-0.48993696302351974,1.9230135470628738,4.067781362403184,True
m2773_stable_aes_seed_265100_fresh_fault_delay_noise,held_actuator_history,stable_aes,fresh_fault_delay_noise,265100,80,running,True,True,72,3,False,True,8.479999805719576,-0.48767922329172686,1.9317462638020515,4.083327737916261,True
m2773_stable_aes_seed_265101_fresh_nominal_or_role_default,normal_recurrent,stable_aes,fresh_nominal_or_role_default,265101,80,running,True,True,72,3,False,True,9.524520790642617,-0.8054293894241282,0.027466632425785065,4.944218172179535,True
m2773_stable_aes_seed_265101_fresh_nominal_or_role_default,reset_hidden_each_step,stable_aes,fresh_nominal_or_role_default,265101,80,running,True,True,72,3,False,True,9.523638224836352,-0.6831394885397826,0.026596911996603013,5.008935959683731,True
m2773_stable_aes_seed_265101_fresh_nominal_or_role_default,zero_previous_command_history,stable_aes,fresh_nominal_or_role_default,265101,80,running,True,True,72,3,False,True,9.533200695062524,-0.6924357635326537,1.9241010785102843,5.01603556429036,True
m2773_stable_aes_seed_265101_fresh_nominal_or_role_default,held_actuator_history,stable_aes,fresh_nominal_or_role_default,265101,80,running,True,True,72,3,False,True,9.53446265864082,-0.6744730861530424,1.930276869237423,5.029678066121415,True
m2773_stable_aes_seed_265101_fresh_fault_delay_noise,normal_recurrent,stable_aes,fresh_fault_delay_noise,265101,80,running,True,True,72,3,False,True,9.379652783897427,-0.8882229670777373,0.027399399876594545,4.793912203656509,True
m2773_stable_aes_seed_265101_fresh_fault_delay_noise,reset_hidden_each_step,stable_aes,fresh_fault_delay_noise,265101,80,running,True,True,72,3,False,True,9.373886367931014,-0.7568108792192119,0.02649533227086067,4.863858236419037,True
m2773_stable_aes_seed_265101_fresh_fault_delay_noise,zero_previous_command_history,stable_aes,fresh_fault_delay_noise,265101,80,running,True,True,72,3,False,True,9.382933856397011,-0.7685934545385806,1.9240798562765122,4.869698162423447,True
m2773_stable_aes_seed_265101_fresh_fault_delay_noise,held_actuator_history,stable_aes,fresh_fault_delay_noise,265101,80,running,True,True,72,3,False,True,9.383888024346835,-0.75138342774979,1.9303700014948846,4.884514339314774,True
m2773_stable_aes_seed_265102_fresh_nominal_or_role_default,normal_recurrent,stable_aes,fresh_nominal_or_role_default,265102,80,running,True,True,72,3,False,True,9.50182027319859,-0.46227478074992323,0.027314113080501558,4.866654373356141,True
m2773_stable_aes_seed_265102_fresh_nominal_or_role_default,reset_hidden_each_step,stable_aes,fresh_nominal_or_role_default,265102,80,running,True,True,72,3,False,True,9.516575219857938,-0.3428150245194592,0.026718807220458985,4.924215907999314,True
m2773_stable_aes_seed_265102_fresh_nominal_or_role_default,zero_previous_command_history,stable_aes,fresh_nominal_or_role_default,265102,80,running,True,True,72,3,False,True,9.53170090688387,-0.3529259995068834,1.9263051226735115,4.9346997630083935,True
m2773_stable_aes_seed_265102_fresh_nominal_or_role_default,held_actuator_history,stable_aes,fresh_nominal_or_role_default,265102,80,running,True,True,72,3,False,True,9.533264994364616,-0.33423376999253973,1.9284039810299873,4.944279570528306,True
m2773_stable_aes_seed_265102_fresh_fault_delay_noise,normal_recurrent,stable_aes,fresh_fault_delay_noise,265102,80,running,True,True,72,3,False,True,8.857300003232574,-0.22440854073066419,0.027483220398426055,4.5262984644854445,True
m2773_stable_aes_seed_265102_fresh_fault_delay_noise,reset_hidden_each_step,stable_aes,fresh_fault_delay_noise,265102,80,running,True,True,72,3,False,True,8.875316558555788,-0.09739500356172526,0.026230525970458985,4.600587762543,True
m2773_stable_aes_seed_265102_fresh_fault_delay_noise,zero_previous_command_history,stable_aes,fresh_fault_delay_noise,265102,80,running,True,True,72,3,False,True,8.878489151853726,-0.12067590480020884,1.9251914322376251,4.595014805742539,True
m2773_stable_aes_seed_265102_fresh_fault_delay_noise,held_actuator_history,stable_aes,fresh_fault_delay_noise,265102,80,running,True,True,72,3,False,True,8.881042794953107,-0.10920376095325679,1.9295413419604301,4.6049490999663245,True
m2773_stable_aes_seed_265103_fresh_nominal_or_role_default,normal_recurrent,stable_aes,fresh_nominal_or_role_default,265103,80,running,True,True,72,3,False,True,7.512474148603645,-0.44727286085709217,0.027610199898481368,5.00199052891694,True
m2773_stable_aes_seed_265103_fresh_nominal_or_role_default,reset_hidden_each_step,stable_aes,fresh_nominal_or_role_default,265103,80,running,True,True,72,3,False,True,7.508708258863554,-0.31533886980831305,0.02655719071626663,5.073368724202737,True
m2773_stable_aes_seed_265103_fresh_nominal_or_role_default,zero_previous_command_history,stable_aes,fresh_nominal_or_role_default,265103,80,running,True,True,72,3,False,True,7.5168066473453825,-0.3294272469249555,1.9227974355220794,5.076466919993981,True
m2773_stable_aes_seed_265103_fresh_nominal_or_role_default,held_actuator_history,stable_aes,fresh_nominal_or_role_default,265103,80,running,True,True,72,3,False,True,7.518003147143676,-0.3127299098592822,1.9286080449819565,5.089770533656702,True
m2773_stable_aes_seed_265103_fresh_fault_delay_noise,normal_recurrent,stable_aes,fresh_fault_delay_noise,265103,80,running,True,True,72,3,False,True,6.204930606214983,-0.10093340227437375,0.027894455194473266,4.269616388296709,True
m2773_stable_aes_seed_265103_fresh_fault_delay_noise,reset_hidden_each_step,stable_aes,fresh_fault_delay_noise,265103,80,running,True,True,72,3,False,False,6.183769596512537,0.02673690539790652,0.025829530507326125,4.3614396979566665,True
m2773_stable_aes_seed_265103_fresh_fault_delay_noise,zero_previous_command_history,stable_aes,fresh_fault_delay_noise,265103,80,running,True,True,72,3,False,True,6.189940552139207,-0.006654808864661632,1.9200088277459144,4.338823350286111,True
m2773_stable_aes_seed_265103_fresh_fault_delay_noise,held_actuator_history,stable_aes,fresh_fault_delay_noise,265103,80,running,True,True,72,3,False,True,6.191082205180164,-0.006076371109229317,1.9293747380375863,4.355418156599626,True
m2773_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,normal_recurrent,drift_required_recovery,fresh_nominal_or_role_default,266100,80,running,True,True,72,3,False,True,5.468293583168413,-1.3117540621330095,0.026460783183574678,4.980553266406059,True
m2773_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,reset_hidden_each_step,drift_required_recovery,fresh_nominal_or_role_default,266100,80,running,True,True,72,3,False,True,5.429187411463965,-1.2220109254304647,0.025181925296783446,5.029695507884026,True
m2773_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,zero_previous_command_history,drift_required_recovery,fresh_nominal_or_role_default,266100,80,running,True,True,72,3,False,True,5.454888512301929,-1.2831594434358737,1.9391014218330382,5.009385779500008,True
m2773_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,held_actuator_history,drift_required_recovery,fresh_nominal_or_role_default,266100,80,running,True,True,72,3,False,True,5.474703788232825,-1.3281652519637421,1.9267554700374603,4.993921467661858,True
m2773_drift_required_recovery_seed_266100_fresh_fault_delay_noise,normal_recurrent,drift_required_recovery,fresh_fault_delay_noise,266100,80,running,True,True,72,3,False,True,5.282833861241711,-0.8140558516340799,0.025941149890422822,5.141569170355797,True
m2773_drift_required_recovery_seed_266100_fresh_fault_delay_noise,reset_hidden_each_step,drift_required_recovery,fresh_fault_delay_noise,266100,80,running,True,True,72,3,False,True,5.253639050316217,-0.7399822513311167,0.02510787844657898,5.1621430903673176,True
m2773_drift_required_recovery_seed_266100_fresh_fault_delay_noise,zero_previous_command_history,drift_required_recovery,fresh_fault_delay_noise,266100,80,running,True,True,72,3,False,True,5.273773096155565,-0.7940768713907964,1.9424458965659142,5.149789759516716,True
m2773_drift_required_recovery_seed_266100_fresh_fault_delay_noise,held_actuator_history,drift_required_recovery,fresh_fault_delay_noise,266100,80,running,True,True,72,3,False,True,5.291204964417297,-0.8380796857478368,1.9286842226982117,5.138975849747657,True
m2773_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,normal_recurrent,drift_required_recovery,fresh_nominal_or_role_default,266101,80,running,True,True,72,3,False,True,2.6453169674041628,-0.9738771268132038,0.026523114740848543,5.002253090403974,True
m2773_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,reset_hidden_each_step,drift_required_recovery,fresh_nominal_or_role_default,266101,80,running,True,True,72,3,False,True,2.5695852255657194,-0.8410109370286722,0.025110621750354768,5.068066476844251,True
m2773_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,zero_previous_command_history,drift_required_recovery,fresh_nominal_or_role_default,266101,80,running,True,True,72,3,False,True,2.637040299198619,-0.9606467945930297,1.9240243524312972,5.025288634561003,True
m2773_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,held_actuator_history,drift_required_recovery,fresh_nominal_or_role_default,266101,80,running,True,True,72,3,False,True,2.7098211841856092,-1.0816859102749254,1.8848879024386407,4.964647381566465,True
m2773_drift_required_recovery_seed_266101_fresh_fault_delay_noise,normal_recurrent,drift_required_recovery,fresh_fault_delay_noise,266101,80,running,True,True,72,3,False,True,2.7975466034435197,-1.8910801531955652,0.026128678768873214,4.193030129931867,True
m2773_drift_required_recovery_seed_266101_fresh_fault_delay_noise,reset_hidden_each_step,drift_required_recovery,fresh_fault_delay_noise,266101,80,running,True,True,72,3,False,True,2.682168787444139,-1.754923822701305,0.025044587999582292,4.259750412963331,True
m2773_drift_required_recovery_seed_266101_fresh_fault_delay_noise,zero_previous_command_history,drift_required_recovery,fresh_fault_delay_noise,266101,80,running,True,True,72,3,False,True,2.79034369479995,-1.883792644248401,1.919822633266449,4.203039663098752,True
m2773_drift_required_recovery_seed_266101_fresh_fault_delay_noise,held_actuator_history,drift_required_recovery,fresh_fault_delay_noise,266101,80,running,True,True,72,3,False,True,2.8846143333161667,-1.9935458474004673,1.88350068628788,4.15013065841049,True
m2773_drift_required_recovery_seed_266102_fresh_nominal_or_role_default,normal_recurrent,drift_required_recovery,fresh_nominal_or_role_default,266102,80,running,True,True,72,3,False,True,2.0462777060118507,-0.6532414594503977,0.02584386020898819,4.967629344575107,True
m2773_drift_required_recovery_seed_266102_fresh_nominal_or_role_default,reset_hidden_each_step,drift_required_recovery,fresh_nominal_or_role_default,266102,80,running,True,True,72,3,False,True,2.005780317244882,-0.5466045433969877,0.025007043778896332,4.997046698443592,True
m2773_drift_required_recovery_seed_266102_fresh_nominal_or_role_default,zero_previous_command_history,drift_required_recovery,fresh_nominal_or_role_default,266102,80,running,True,True,72,3,False,True,2.042835083124661,-0.647424942242468,1.93464597761631,4.972499580495059,True
m2773_drift_required_recovery_seed_266102_fresh_nominal_or_role_default,held_actuator_history,drift_required_recovery,fresh_nominal_or_role_default,266102,80,running,True,True,72,3,False,True,2.09252329040859,-0.761661922305426,1.895351593196392,4.937517513148487,True
m2773_drift_required_recovery_seed_266102_fresh_fault_delay_noise,normal_recurrent,drift_required_recovery,fresh_fault_delay_noise,266102,80,running,True,True,72,3,False,True,3.730703605890205,-1.778538507508396,0.027086047828197478,5.334855578653515,True
m2773_drift_required_recovery_seed_266102_fresh_fault_delay_noise,reset_hidden_each_step,drift_required_recovery,fresh_fault_delay_noise,266102,80,running,True,True,72,3,False,True,3.6685948305034937,-1.613402962932465,0.0255416639149189,5.4402931137010455,True
m2773_drift_required_recovery_seed_266102_fresh_fault_delay_noise,zero_previous_command_history,drift_required_recovery,fresh_fault_delay_noise,266102,80,running,True,True,72,3,False,True,3.7229358062905837,-1.7506863474016225,1.9077985852956771,5.361410234682262,True
m2773_drift_required_recovery_seed_266102_fresh_fault_delay_noise,held_actuator_history,drift_required_recovery,fresh_fault_delay_noise,266102,80,running,True,True,72,3,False,True,3.759753290455806,-1.8380131319065853,1.8787014171481133,5.310135553590953,True
m2773_drift_required_recovery_seed_266103_fresh_nominal_or_role_default,normal_recurrent,drift_required_recovery,fresh_nominal_or_role_default,266103,80,running,True,True,72,3,False,True,3.079674101983132,-0.788846956306005,0.026260829716920852,5.126705203391611,True
m2773_drift_required_recovery_seed_266103_fresh_nominal_or_role_default,reset_hidden_each_step,drift_required_recovery,fresh_nominal_or_role_default,266103,80,running,True,True,72,3,False,True,3.036344445685876,-0.692318113095375,0.025119685381650925,5.166548065282404,True
m2773_drift_required_recovery_seed_266103_fresh_nominal_or_role_default,zero_previous_command_history,drift_required_recovery,fresh_nominal_or_role_default,266103,80,running,True,True,72,3,False,True,3.0679533961277676,-0.765634031814622,1.9375478237867356,5.145018855668605,True
m2773_drift_required_recovery_seed_266103_fresh_nominal_or_role_default,held_actuator_history,drift_required_recovery,fresh_nominal_or_role_default,266103,80,running,True,True,72,3,False,True,3.0997926286517345,-0.8341275899645448,1.916657966375351,5.122344462014735,True
m2773_drift_required_recovery_seed_266103_fresh_fault_delay_noise,normal_recurrent,drift_required_recovery,fresh_fault_delay_noise,266103,80,running,True,True,72,3,False,True,3.343594978508637,-1.379180326224657,0.026501280069351197,4.88396634850651,True
m2773_drift_required_recovery_seed_266103_fresh_fault_delay_noise,reset_hidden_each_step,drift_required_recovery,fresh_fault_delay_noise,266103,80,running,True,True,72,3,False,True,3.2821637888126043,-1.2695694150356065,0.02524033561348915,4.95742501411587,True
m2773_drift_required_recovery_seed_266103_fresh_fault_delay_noise,zero_previous_command_history,drift_required_recovery,fresh_fault_delay_noise,266103,80,running,True,True,72,3,False,True,3.328433957222552,-1.352440329300841,1.9332532316446305,4.917110751010478,True
m2773_drift_required_recovery_seed_266103_fresh_fault_delay_noise,held_actuator_history,drift_required_recovery,fresh_fault_delay_noise,266103,80,running,True,True,72,3,False,True,3.368537405760938,-1.4210050235373126,1.913294366002083,4.8831922331824895,True
m2773_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default,normal_recurrent,unavoidable_mitigation,fresh_nominal_or_role_default,267100,80,running,True,True,72,3,True,False,-0.7024557818775943,1.8308552215905514,0.025963736325502397,4.535812623705715,True
m2773_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default,reset_hidden_each_step,unavoidable_mitigation,fresh_nominal_or_role_default,267100,80,running,True,True,72,3,True,False,-0.6839435095379129,1.8305113236782744,0.02509525716304779,4.537338925804943,True
m2773_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default,zero_previous_command_history,unavoidable_mitigation,fresh_nominal_or_role_default,267100,80,running,True,True,72,3,True,False,-0.6813574310711981,1.829326848735794,1.9525285169482232,4.537413795199245,True
m2773_unavoidable_mitigation_seed_267100_fresh_nominal_or_role_default,held_actuator_history,unavoidable_mitigation,fresh_nominal_or_role_default,267100,80,running,True,True,72,3,True,False,-0.8042141087653858,1.8378096910411483,1.8860381633043288,4.525660587754101,True
m2773_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise,normal_recurrent,unavoidable_mitigation,fresh_fault_delay_noise,267100,80,running,True,True,72,3,True,False,-0.8198539908877054,0.04786852771891015,0.028031454235315324,4.004307989683002,True
m2773_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise,reset_hidden_each_step,unavoidable_mitigation,fresh_fault_delay_noise,267100,80,running,True,True,72,3,True,False,-0.7171714220819192,0.2030427433013633,0.02589806094765663,4.131851275172084,True
m2773_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise,zero_previous_command_history,unavoidable_mitigation,fresh_fault_delay_noise,267100,80,running,True,True,72,3,True,False,-0.779872488798425,0.10368244040481023,1.8892439261078835,4.052495758142323,True
m2773_unavoidable_mitigation_seed_267100_fresh_fault_delay_noise,held_actuator_history,unavoidable_mitigation,fresh_fault_delay_noise,267100,80,running,True,True,72,3,True,False,-0.8138222803228548,0.059970730834769004,1.8625502586364746,4.015368629898876,True
m2773_unavoidable_mitigation_seed_267101_fresh_nominal_or_role_default,normal_recurrent,unavoidable_mitigation,fresh_nominal_or_role_default,267101,80,running,True,True,72,3,True,False,-1.3412344223594357,1.9996166315452713,0.026061759889125825,4.567555463686586,True
m2773_unavoidable_mitigation_seed_267101_fresh_nominal_or_role_default,reset_hidden_each_step,unavoidable_mitigation,fresh_nominal_or_role_default,267101,80,running,True,True,72,3,True,False,-1.3160816818772718,1.9993743124948962,0.025103706866502762,4.570373744145035,True
m2773_unavoidable_mitigation_seed_267101_fresh_nominal_or_role_default,zero_previous_command_history,unavoidable_mitigation,fresh_nominal_or_role_default,267101,80,running,True,True,72,3,True,False,-1.3151689526047292,1.9983662202064698,1.9510456264019012,4.57013549245894,True
m2773_unavoidable_mitigation_seed_267101_fresh_nominal_or_role_default,held_actuator_history,unavoidable_mitigation,fresh_nominal_or_role_default,267101,80,running,True,True,72,3,True,False,-1.4422246958494482,1.963091249391331,1.8918129786849023,4.557933545485139,True
m2773_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise,normal_recurrent,unavoidable_mitigation,fresh_fault_delay_noise,267101,80,running,True,True,72,3,True,False,-1.4644818197145788,0.9336911987491077,0.028602485358715058,4.314828715100885,True
m2773_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise,reset_hidden_each_step,unavoidable_mitigation,fresh_fault_delay_noise,267101,80,running,True,True,72,3,True,False,-1.5399104476636745,1.0346162176350098,0.025541897863149643,4.414623603597283,True
m2773_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise,zero_previous_command_history,unavoidable_mitigation,fresh_fault_delay_noise,267101,80,running,True,True,72,3,True,False,-1.4934828535765519,0.9684616643694269,1.903958371281624,4.358352214470505,True
m2773_unavoidable_mitigation_seed_267101_fresh_fault_delay_noise,held_actuator_history,unavoidable_mitigation,fresh_fault_delay_noise,267101,80,running,True,True,72,3,True,False,-1.4328561267101734,0.8978461805795392,1.8843916684389115,4.338277742639184,True
m2773_unavoidable_mitigation_seed_267102_fresh_nominal_or_role_default,normal_recurrent,unavoidable_mitigation,fresh_nominal_or_role_default,267102,80,running,True,True,72,3,True,False,-0.5593111256011971,1.6367304362688135,0.025632821023464203,4.5307169945910575,True
m2773_unavoidable_mitigation_seed_267102_fresh_nominal_or_role_default,reset_hidden_each_step,unavoidable_mitigation,fresh_nominal_or_role_default,267102,80,running,True,True,72,3,True,False,-0.553263275638864,1.6270088065055464,0.025020310282707216,4.531283101625741,True
m2773_unavoidable_mitigation_seed_267102_fresh_nominal_or_role_default,zero_previous_command_history,unavoidable_mitigation,fresh_nominal_or_role_default,267102,80,running,True,True,72,3,True,False,-0.5531630358435398,1.626966321810833,1.9564671888947487,4.531233152933419,True
