task_source_id,panel_source_id,candidate_id,source_reference,panel_task_family,source_split,source_kind,source_edge,window_tag,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim
m2063-osd-osd_v0_0157_t3,osd_v0_0157_t3,osd_v0_0157_t3,osd_v0_0157_t3,T3_active_diagnostic_warmup,public_gate,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|mixed_mu|nominal,m2060_t3_049,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0158_t3,osd_v0_0158_t3,osd_v0_0158_t3,osd_v0_0158_t3,T3_active_diagnostic_warmup,public_gate,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|actuator_delay|high,m2060_t3_050,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0159_t3,osd_v0_0159_t3,osd_v0_0159_t3,osd_v0_0159_t3,T3_active_diagnostic_warmup,public_gate,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|nominal_mu|low,m2060_t3_051,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0160_t3,osd_v0_0160_t3,osd_v0_0160_t3,osd_v0_0160_t3,T3_active_diagnostic_warmup,public_gate,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|low_mu|nominal,m2060_t3_052,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0161_t3,osd_v0_0161_t3,osd_v0_0161_t3,osd_v0_0161_t3,T3_active_diagnostic_warmup,public_gate,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|mixed_mu|high,m2060_t3_053,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0162_t3,osd_v0_0162_t3,osd_v0_0162_t3,osd_v0_0162_t3,T3_active_diagnostic_warmup,public_gate,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|actuator_delay|low,m2060_t3_054,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0163_t3,osd_v0_0163_t3,osd_v0_0163_t3,osd_v0_0163_t3,T3_active_diagnostic_warmup,public_gate,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|nominal_mu|nominal,m2060_t3_055,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0164_t3,osd_v0_0164_t3,osd_v0_0164_t3,osd_v0_0164_t3,T3_active_diagnostic_warmup,public_gate,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|low_mu|high,m2060_t3_056,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0165_t3,osd_v0_0165_t3,osd_v0_0165_t3,osd_v0_0165_t3,T3_active_diagnostic_warmup,public_gate,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|mixed_mu|low,m2060_t3_057,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0166_t3,osd_v0_0166_t3,osd_v0_0166_t3,osd_v0_0166_t3,T3_active_diagnostic_warmup,public_gate,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|actuator_delay|nominal,m2060_t3_058,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0167_t3,osd_v0_0167_t3,osd_v0_0167_t3,osd_v0_0167_t3,T3_active_diagnostic_warmup,public_gate,warmup_terminal_recovery_probe,T3_active_diagnostic_warmup|warmup_terminal_recovery_probe|medium|tight|straight_or_low|nominal_mu|high,m2060_t3_059,smoke_proxy,t4_staged_warmup_capability,True,False
m2063-osd-osd_v0_0168_t4,osd_v0_0168_t4,osd_v0_0168_t4,osd_v0_0168_t4,T4_variable_diagnostic_delay,public_gate,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_000,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0169_t4,osd_v0_0169_t4,osd_v0_0169_t4,osd_v0_0169_t4,T4_variable_diagnostic_delay,public_gate,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_001,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0170_t4,osd_v0_0170_t4,osd_v0_0170_t4,osd_v0_0170_t4,T4_variable_diagnostic_delay,public_gate,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_002,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0171_t4,osd_v0_0171_t4,osd_v0_0171_t4,osd_v0_0171_t4,T4_variable_diagnostic_delay,public_gate,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|low_mu|nominal,m2060_t4_003,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0172_t4,osd_v0_0172_t4,osd_v0_0172_t4,osd_v0_0172_t4,T4_variable_diagnostic_delay,public_gate,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_004,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0173_t4,osd_v0_0173_t4,osd_v0_0173_t4,osd_v0_0173_t4,T4_variable_diagnostic_delay,public_gate,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_005,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0174_t4,osd_v0_0174_t4,osd_v0_0174_t4,osd_v0_0174_t4,T4_variable_diagnostic_delay,public_gate,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_006,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0175_t4,osd_v0_0175_t4,osd_v0_0175_t4,osd_v0_0175_t4,T4_variable_diagnostic_delay,public_gate,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|low_mu|high,m2060_t4_007,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0176_t4,osd_v0_0176_t4,osd_v0_0176_t4,osd_v0_0176_t4,T4_variable_diagnostic_delay,public_gate,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|mixed_mu|low,m2060_t4_008,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0177_t4,osd_v0_0177_t4,osd_v0_0177_t4,osd_v0_0177_t4,T4_variable_diagnostic_delay,public_gate,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|actuator_delay|nominal,m2060_t4_009,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0178_t4,osd_v0_0178_t4,osd_v0_0178_t4,osd_v0_0178_t4,T4_variable_diagnostic_delay,public_gate,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|nominal_mu|high,m2060_t4_010,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0179_t4,osd_v0_0179_t4,osd_v0_0179_t4,osd_v0_0179_t4,T4_variable_diagnostic_delay,public_gate,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|low_mu|low,m2060_t4_011,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0180_t4,osd_v0_0180_t4,osd_v0_0180_t4,osd_v0_0180_t4,T4_variable_diagnostic_delay,public_gate,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_012,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0181_t4,osd_v0_0181_t4,osd_v0_0181_t4,osd_v0_0181_t4,T4_variable_diagnostic_delay,public_gate,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_013,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0182_t4,osd_v0_0182_t4,osd_v0_0182_t4,osd_v0_0182_t4,T4_variable_diagnostic_delay,public_gate,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_014,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0183_t4,osd_v0_0183_t4,osd_v0_0183_t4,osd_v0_0183_t4,T4_variable_diagnostic_delay,public_gate,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|low_mu|nominal,m2060_t4_015,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0184_t4,osd_v0_0184_t4,osd_v0_0184_t4,osd_v0_0184_t4,T4_variable_diagnostic_delay,public_gate,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_016,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0185_t4,osd_v0_0185_t4,osd_v0_0185_t4,osd_v0_0185_t4,T4_variable_diagnostic_delay,public_gate,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_017,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0186_t4,osd_v0_0186_t4,osd_v0_0186_t4,osd_v0_0186_t4,T4_variable_diagnostic_delay,public_gate,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_018,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0187_t4,osd_v0_0187_t4,osd_v0_0187_t4,osd_v0_0187_t4,T4_variable_diagnostic_delay,public_gate,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|low_mu|high,m2060_t4_019,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0188_t4,osd_v0_0188_t4,osd_v0_0188_t4,osd_v0_0188_t4,T4_variable_diagnostic_delay,public_gate,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|mixed_mu|low,m2060_t4_020,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0189_t4,osd_v0_0189_t4,osd_v0_0189_t4,osd_v0_0189_t4,T4_variable_diagnostic_delay,public_gate,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|actuator_delay|nominal,m2060_t4_021,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0190_t4,osd_v0_0190_t4,osd_v0_0190_t4,osd_v0_0190_t4,T4_variable_diagnostic_delay,public_gate,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|nominal_mu|high,m2060_t4_022,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0191_t4,osd_v0_0191_t4,osd_v0_0191_t4,osd_v0_0191_t4,T4_variable_diagnostic_delay,public_gate,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|low_mu|low,m2060_t4_023,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0192_t4,osd_v0_0192_t4,osd_v0_0192_t4,osd_v0_0192_t4,T4_variable_diagnostic_delay,public_gate,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_024,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0193_t4,osd_v0_0193_t4,osd_v0_0193_t4,osd_v0_0193_t4,T4_variable_diagnostic_delay,public_gate,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_025,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0194_t4,osd_v0_0194_t4,osd_v0_0194_t4,osd_v0_0194_t4,T4_variable_diagnostic_delay,public_gate,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_026,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0195_t4,osd_v0_0195_t4,osd_v0_0195_t4,osd_v0_0195_t4,T4_variable_diagnostic_delay,public_gate,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|low_mu|nominal,m2060_t4_027,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0196_t4,osd_v0_0196_t4,osd_v0_0196_t4,osd_v0_0196_t4,T4_variable_diagnostic_delay,public_gate,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|mixed_mu|high,m2060_t4_028,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0197_t4,osd_v0_0197_t4,osd_v0_0197_t4,osd_v0_0197_t4,T4_variable_diagnostic_delay,public_gate,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|actuator_delay|low,m2060_t4_029,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0198_t4,osd_v0_0198_t4,osd_v0_0198_t4,osd_v0_0198_t4,T4_variable_diagnostic_delay,public_gate,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|nominal_mu|nominal,m2060_t4_030,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0199_t4,osd_v0_0199_t4,osd_v0_0199_t4,osd_v0_0199_t4,T4_variable_diagnostic_delay,public_gate,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|low_mu|high,m2060_t4_031,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0200_t4,osd_v0_0200_t4,osd_v0_0200_t4,osd_v0_0200_t4,T4_variable_diagnostic_delay,public_gate,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|mixed_mu|low,m2060_t4_032,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0201_t4,osd_v0_0201_t4,osd_v0_0201_t4,osd_v0_0201_t4,T4_variable_diagnostic_delay,public_gate,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|actuator_delay|nominal,m2060_t4_033,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0202_t4,osd_v0_0202_t4,osd_v0_0202_t4,osd_v0_0202_t4,T4_variable_diagnostic_delay,public_gate,stale_evidence_boundary_check,T4_variable_diagnostic_delay|stale_evidence_boundary_check|medium|tight|straight_or_low|nominal_mu|high,m2060_t4_034,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0203_t4,osd_v0_0203_t4,osd_v0_0203_t4,osd_v0_0203_t4,T4_variable_diagnostic_delay,public_gate,delayed_obstacle_reveal_response,T4_variable_diagnostic_delay|delayed_obstacle_reveal_response|late|generous|moderate|low_mu|low,m2060_t4_035,smoke_proxy,t4_actuator_delay_response,True,False
m2063-osd-osd_v0_0204_t5,osd_v0_0204_t5,osd_v0_0204_t5,osd_v0_0204_t5,T5_terminal_boundary_near_constraint,public_gate,near_zero_clearance_margin,T5_terminal_boundary_near_constraint|near_zero_clearance_margin|medium|tight|straight_or_low|actuator_delay|high,m2060_t5_000,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0205_t5,osd_v0_0205_t5,osd_v0_0205_t5,osd_v0_0205_t5,T5_terminal_boundary_near_constraint,public_gate,late_terminal_boundary_margin,T5_terminal_boundary_near_constraint|late_terminal_boundary_margin|late|generous|moderate|nominal_mu|low,m2060_t5_001,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0206_t5,osd_v0_0206_t5,osd_v0_0206_t5,osd_v0_0206_t5,T5_terminal_boundary_near_constraint,public_gate,tight_road_terminal_boundary,T5_terminal_boundary_near_constraint|tight_road_terminal_boundary|early|nominal|high|low_mu|nominal,m2060_t5_002,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0207_t5,osd_v0_0207_t5,osd_v0_0207_t5,osd_v0_0207_t5,T5_terminal_boundary_near_constraint,public_gate,low_grip_terminal_boundary,T5_terminal_boundary_near_constraint|low_grip_terminal_boundary|medium|tight|straight_or_low|mixed_mu|high,m2060_t5_003,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0208_t5,osd_v0_0208_t5,osd_v0_0208_t5,osd_v0_0208_t5,T5_terminal_boundary_near_constraint,public_gate,actuator_delay_terminal_boundary,T5_terminal_boundary_near_constraint|actuator_delay_terminal_boundary|late|generous|moderate|actuator_delay|low,m2060_t5_004,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0209_t5,osd_v0_0209_t5,osd_v0_0209_t5,osd_v0_0209_t5,T5_terminal_boundary_near_constraint,public_gate,mixed_dynamics_terminal_boundary,T5_terminal_boundary_near_constraint|mixed_dynamics_terminal_boundary|early|nominal|high|nominal_mu|nominal,m2060_t5_005,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0210_t5,osd_v0_0210_t5,osd_v0_0210_t5,osd_v0_0210_t5,T5_terminal_boundary_near_constraint,public_gate,near_zero_clearance_margin,T5_terminal_boundary_near_constraint|near_zero_clearance_margin|medium|tight|straight_or_low|low_mu|high,m2060_t5_006,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0211_t5,osd_v0_0211_t5,osd_v0_0211_t5,osd_v0_0211_t5,T5_terminal_boundary_near_constraint,public_gate,late_terminal_boundary_margin,T5_terminal_boundary_near_constraint|late_terminal_boundary_margin|late|generous|moderate|mixed_mu|low,m2060_t5_007,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0212_t5,osd_v0_0212_t5,osd_v0_0212_t5,osd_v0_0212_t5,T5_terminal_boundary_near_constraint,public_gate,tight_road_terminal_boundary,T5_terminal_boundary_near_constraint|tight_road_terminal_boundary|early|nominal|high|actuator_delay|nominal,m2060_t5_008,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0213_t5,osd_v0_0213_t5,osd_v0_0213_t5,osd_v0_0213_t5,T5_terminal_boundary_near_constraint,public_gate,low_grip_terminal_boundary,T5_terminal_boundary_near_constraint|low_grip_terminal_boundary|medium|tight|straight_or_low|nominal_mu|high,m2060_t5_009,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0214_t5,osd_v0_0214_t5,osd_v0_0214_t5,osd_v0_0214_t5,T5_terminal_boundary_near_constraint,public_gate,actuator_delay_terminal_boundary,T5_terminal_boundary_near_constraint|actuator_delay_terminal_boundary|late|generous|moderate|low_mu|low,m2060_t5_010,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0215_t5,osd_v0_0215_t5,osd_v0_0215_t5,osd_v0_0215_t5,T5_terminal_boundary_near_constraint,public_gate,mixed_dynamics_terminal_boundary,T5_terminal_boundary_near_constraint|mixed_dynamics_terminal_boundary|early|nominal|high|mixed_mu|nominal,m2060_t5_011,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0216_t5,osd_v0_0216_t5,osd_v0_0216_t5,osd_v0_0216_t5,T5_terminal_boundary_near_constraint,public_gate,near_zero_clearance_margin,T5_terminal_boundary_near_constraint|near_zero_clearance_margin|medium|tight|straight_or_low|actuator_delay|high,m2060_t5_012,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0217_t5,osd_v0_0217_t5,osd_v0_0217_t5,osd_v0_0217_t5,T5_terminal_boundary_near_constraint,public_gate,late_terminal_boundary_margin,T5_terminal_boundary_near_constraint|late_terminal_boundary_margin|late|generous|moderate|nominal_mu|low,m2060_t5_013,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0218_t5,osd_v0_0218_t5,osd_v0_0218_t5,osd_v0_0218_t5,T5_terminal_boundary_near_constraint,public_gate,tight_road_terminal_boundary,T5_terminal_boundary_near_constraint|tight_road_terminal_boundary|early|nominal|high|low_mu|nominal,m2060_t5_014,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0219_t5,osd_v0_0219_t5,osd_v0_0219_t5,osd_v0_0219_t5,T5_terminal_boundary_near_constraint,public_gate,low_grip_terminal_boundary,T5_terminal_boundary_near_constraint|low_grip_terminal_boundary|medium|tight|straight_or_low|mixed_mu|high,m2060_t5_015,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0220_t5,osd_v0_0220_t5,osd_v0_0220_t5,osd_v0_0220_t5,T5_terminal_boundary_near_constraint,public_gate,actuator_delay_terminal_boundary,T5_terminal_boundary_near_constraint|actuator_delay_terminal_boundary|late|generous|moderate|actuator_delay|low,m2060_t5_016,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0221_t5,osd_v0_0221_t5,osd_v0_0221_t5,osd_v0_0221_t5,T5_terminal_boundary_near_constraint,public_gate,mixed_dynamics_terminal_boundary,T5_terminal_boundary_near_constraint|mixed_dynamics_terminal_boundary|early|nominal|high|nominal_mu|nominal,m2060_t5_017,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0222_t5,osd_v0_0222_t5,osd_v0_0222_t5,osd_v0_0222_t5,T5_terminal_boundary_near_constraint,public_gate,near_zero_clearance_margin,T5_terminal_boundary_near_constraint|near_zero_clearance_margin|medium|tight|straight_or_low|low_mu|high,m2060_t5_018,smoke_proxy,t5_boundary_axis_retarget,True,False
m2063-osd-osd_v0_0223_t5,osd_v0_0223_t5,osd_v0_0223_t5,osd_v0_0223_t5,T5_terminal_boundary_near_constraint,public_gate,late_terminal_boundary_margin,T5_terminal_boundary_near_constraint|late_terminal_boundary_margin|late|generous|moderate|mixed_mu|low,m2060_t5_019,smoke_proxy,t5_boundary_axis_retarget,True,False
