pair_id,execution_row_id,checkpoint_subject,checkpoint_path,checkpoint_hash,model_state_hash,role_family,dynamics_axis,stress_family,seed_index,seed,source_curriculum_row_id,fixture_id,stress_preparation,warmup_step_count,horizon_steps,steps_executed,observation_shape,action_shape,reset_run,policy_action_run,backend_step_run,closed_loop_rollout_run,finite_observation,finite_action,action_within_bounds,backend_terminated,backend_truncated,backend_status,minimum_obstacle_clearance_m,minimum_road_margin_m,final_road_margin_m,collision_diagnostic,road_departure_diagnostic,final_speed_mps,max_abs_yaw_rate,max_abs_y,mean_throttle,mean_brake,throttle_brake_conflict_proxy,max_abs_steer,mean_abs_steer,mean_action_l1,command_response_proxy,actor_visible_label,hidden_or_oracle_actor_inputs_required,ordinary_denominator_allowed,mitigation_reference,diagnostic_only,ranking_admissible,winner_selected,claim_scope,forbidden_interpretation
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266100,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266100_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,drift_required_recovery,fresh_nominal_or_role_default,previous_command_history_stress,0,266100,m2779_curriculum_previous_command_history_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,5.468293583168413,-1.3117540621330095,-1.3117540621330095,False,True,2.506673265890436,0.4652224694547837,3.690956247147646,0.0,1.0,0.0,0.9762359857559204,0.9200178049504757,0.973339269310236,4.980553298257448,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266100,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266100_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,drift_required_recovery,fresh_nominal_or_role_default,previous_command_history_stress,0,266100,m2779_curriculum_previous_command_history_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,5.467298526858969,-1.3094042468032052,-1.3094042468032052,False,True,2.5046476116273184,0.4645807276061567,3.688610124548463,0.0,1.0,0.0,0.9765278697013855,0.9208495683968068,0.9736165218055248,4.981789293690669,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266101,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266101_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,drift_required_recovery,fresh_nominal_or_role_default,previous_command_history_stress,1,266101,m2779_curriculum_previous_command_history_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,2.6453169674041628,-0.9738771268132038,-0.9738771268132038,False,True,2.510247049747986,0.47471222432100413,3.5600942809354215,0.0,1.0,0.0,0.9759551286697388,0.9118111155927181,0.9706037074327469,5.0022530783963735,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266101,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266101_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,drift_required_recovery,fresh_nominal_or_role_default,previous_command_history_stress,1,266101,m2779_curriculum_previous_command_history_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,2.6436359061614754,-0.9709426101977052,-0.9709426101977052,False,True,2.5076566088411356,0.47402834845369807,3.5571642668195227,0.0,1.0,0.0,0.976250410079956,0.9128518961369991,0.9709506340324878,5.003848108753802,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266102,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266102_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,drift_required_recovery,fresh_nominal_or_role_default,previous_command_history_stress,2,266102,m2779_curriculum_previous_command_history_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266102_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,2.0462777060118507,-0.6532414594503977,-0.6532414594503977,False,True,2.6727702136254776,0.39093994380248215,3.180420984177641,0.0,1.0,0.0,0.975983202457428,0.9268688976764679,0.9756229639053344,4.96762935489055,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266102,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266102_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,drift_required_recovery,fresh_nominal_or_role_default,previous_command_history_stress,2,266102,m2779_curriculum_previous_command_history_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266102_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,2.0452188076597726,-0.6505888216939413,-0.6505888216939413,False,True,2.6712134022879885,0.39093994380248215,3.1777757495978824,0.0,1.0,0.0,0.9762781858444214,0.9278146483004093,0.9759382173418999,4.968399491876174,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266103,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266103_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,drift_required_recovery,fresh_nominal_or_role_default,previous_command_history_stress,3,266103,m2779_curriculum_previous_command_history_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266103_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,3.079674101983132,-0.788846956306005,-0.788846956306005,False,True,2.299843161089853,0.4225177787280205,3.2969507588254947,0.0,1.0,0.0,0.976241409778595,0.9211890965700149,0.9737297043204307,5.12670523060508,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266103,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_previous_command_history_stress_seed_266103_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,drift_required_recovery,fresh_nominal_or_role_default,previous_command_history_stress,3,266103,m2779_curriculum_previous_command_history_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266103_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,3.07857049429811,-0.7863532442603618,-0.7863532442603618,False,True,2.297681562608583,0.4216693276164243,3.294460935604796,0.0,1.0,0.0,0.9765332341194153,0.9220946982502938,0.9740315668284893,5.127980682358286,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266100,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266100_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,0,266100,m2779_curriculum_recurrent_hidden_reset_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,5.468293583168413,-1.3117540621330095,-1.3117540621330095,False,True,2.506673265890436,0.4652224694547837,3.690956247147646,0.0,1.0,0.0,0.9762359857559204,0.9200178049504757,0.973339269310236,4.980553298257448,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266100,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266100_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,0,266100,m2779_curriculum_recurrent_hidden_reset_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,5.467298526858969,-1.3094042468032052,-1.3094042468032052,False,True,2.5046476116273184,0.4645807276061567,3.688610124548463,0.0,1.0,0.0,0.9765278697013855,0.9208495683968068,0.9736165218055248,4.981789293690669,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266101,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266101_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,1,266101,m2779_curriculum_recurrent_hidden_reset_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,2.6453169674041628,-0.9738771268132038,-0.9738771268132038,False,True,2.510247049747986,0.47471222432100413,3.5600942809354215,0.0,1.0,0.0,0.9759551286697388,0.9118111155927181,0.9706037074327469,5.0022530783963735,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266101,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266101_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,1,266101,m2779_curriculum_recurrent_hidden_reset_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,2.6436359061614754,-0.9709426101977052,-0.9709426101977052,False,True,2.5076566088411356,0.47402834845369807,3.5571642668195227,0.0,1.0,0.0,0.976250410079956,0.9128518961369991,0.9709506340324878,5.003848108753802,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266102,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266102_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,2,266102,m2779_curriculum_recurrent_hidden_reset_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266102_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,2.0462777060118507,-0.6532414594503977,-0.6532414594503977,False,True,2.6727702136254776,0.39093994380248215,3.180420984177641,0.0,1.0,0.0,0.975983202457428,0.9268688976764679,0.9756229639053344,4.96762935489055,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266102,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266102_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,2,266102,m2779_curriculum_recurrent_hidden_reset_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266102_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,2.0452188076597726,-0.6505888216939413,-0.6505888216939413,False,True,2.6712134022879885,0.39093994380248215,3.1777757495978824,0.0,1.0,0.0,0.9762781858444214,0.9278146483004093,0.9759382173418999,4.968399491876174,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266103,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266103_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,3,266103,m2779_curriculum_recurrent_hidden_reset_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266103_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,3.079674101983132,-0.788846956306005,-0.788846956306005,False,True,2.299843161089853,0.4225177787280205,3.2969507588254947,0.0,1.0,0.0,0.976241409778595,0.9211890965700149,0.9737297043204307,5.12670523060508,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266103,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266103_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,3,266103,m2779_curriculum_recurrent_hidden_reset_stress_drift_required_recovery_fresh_nominal_or_role_default,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266103_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,3.07857049429811,-0.7863532442603618,-0.7863532442603618,False,True,2.297681562608583,0.4216693276164243,3.294460935604796,0.0,1.0,0.0,0.9765332341194153,0.9220946982502938,0.9740315668284893,5.127980682358286,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265100,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265100_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_fault_delay_noise,held_actuator_history_stress,0,265100,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_fault_delay_noise,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,8.323582646226306,-0.6634555142065985,-0.6634555142065985,False,True,2.783407708719817,0.5234248730563504,2.8157534889187055,0.0,1.0,0.0,0.976229727268219,0.8683133132755756,0.956104438751936,3.990273532184419,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265100,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265100_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_fault_delay_noise,held_actuator_history_stress,0,265100,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_fault_delay_noise,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,8.323114333599092,-0.660984498787013,-0.660984498787013,False,True,2.781380397213229,0.5231451559278021,2.8132824828022978,0.0,1.0,0.0,0.9765215516090393,0.8692391619086266,0.9564130507409573,3.9915066505904635,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265101,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265101_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_fault_delay_noise,held_actuator_history_stress,1,265101,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_fault_delay_noise,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_fault_delay_noise,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.218158484710962,-0.9485588206420554,-0.9485588206420554,False,True,1.724840037214143,0.628963865896826,2.9980794808165214,0.0,1.0,0.0,0.9765514135360718,0.8784307457506657,0.9594769105315208,4.8026802164761335,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265101,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265101_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_fault_delay_noise,held_actuator_history_stress,1,265101,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_fault_delay_noise,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_fault_delay_noise,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.218125576160988,-0.9457280609457612,-0.9457280609457612,False,True,1.7223436951471311,0.6285524342524019,2.9952486773906095,0.0,1.0,0.0,0.9768393039703369,0.8793658502399921,0.9597886204719543,4.804231115010794,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
