fixture_id,surface_id,role_family,step_index,observation_shape,action_shape,action_steer,action_throttle,action_brake,action_finite,action_within_bounds,backend_status,terminated_by_backend,truncated_by_backend,diagnostic_wheel_force_count,policy_action
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,10,72,3,0.9122979044914246,-0.6771514415740967,-0.29183077812194824,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,11,72,3,0.8979473114013672,-0.6639384627342224,-0.2822732627391815,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,12,72,3,0.8807402849197388,-0.6455973982810974,-0.2652431130409241,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,13,72,3,0.8601314425468445,-0.6219995021820068,-0.24230581521987915,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,14,72,3,0.8359553813934326,-0.5935857892036438,-0.21497076749801636,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,15,72,3,0.808542013168335,-0.5610466599464417,-0.18451590836048126,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,16,72,3,0.7787512540817261,-0.5251132845878601,-0.15191547572612762,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,17,72,3,0.7479222416877747,-0.48644664883613586,-0.11787386238574982,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,18,72,3,0.717764675617218,-0.44562268257141113,-0.0829736515879631,True,True,running,False,False,4,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,19,72,3,0.690220832824707,-0.4031876027584076,-0.04789736494421959,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,0,72,3,0.9720993638038635,-0.8128403425216675,-0.5082072019577026,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,1,72,3,0.9725109934806824,-0.7887297868728638,-0.3892112374305725,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,2,72,3,0.9712647199630737,-0.7776270508766174,-0.34247976541519165,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,3,72,3,0.9692965745925903,-0.7671313881874084,-0.31505563855171204,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,4,72,3,0.9664425253868103,-0.7563393712043762,-0.2963850200176239,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,5,72,3,0.9619770050048828,-0.7435413002967834,-0.281789630651474,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,6,72,3,0.9547871351242065,-0.7260578274726868,-0.2703242301940918,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,7,72,3,0.9453619122505188,-0.707627534866333,-0.27204135060310364,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,8,72,3,0.9353610277175903,-0.6950646042823792,-0.2848547697067261,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,9,72,3,0.9245312213897705,-0.6864675283432007,-0.292677104473114,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,10,72,3,0.9122979044914246,-0.6771514415740967,-0.29183077812194824,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,11,72,3,0.8979473114013672,-0.6639384627342224,-0.2822732627391815,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,12,72,3,0.8807402849197388,-0.6455973982810974,-0.2652431130409241,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,13,72,3,0.8601314425468445,-0.6219995021820068,-0.24230581521987915,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,14,72,3,0.8359553813934326,-0.5935857892036438,-0.21497076749801636,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,15,72,3,0.808542013168335,-0.5610466599464417,-0.18451590836048126,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,16,72,3,0.7787512540817261,-0.5251132845878601,-0.15191547572612762,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,17,72,3,0.7479222416877747,-0.48644664883613586,-0.11787386238574982,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,18,72,3,0.717764675617218,-0.44562268257141113,-0.0829736515879631,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,19,72,3,0.690220832824707,-0.4031876027584076,-0.04789736494421959,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,0,72,3,0.9720993638038635,-0.8128403425216675,-0.5082072019577026,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,1,72,3,0.9725109934806824,-0.7887297868728638,-0.3892112374305725,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,2,72,3,0.9712647199630737,-0.7776270508766174,-0.34247976541519165,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,3,72,3,0.9692965745925903,-0.7671313881874084,-0.31505563855171204,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,4,72,3,0.9664425253868103,-0.7563393712043762,-0.2963850200176239,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,5,72,3,0.9619770050048828,-0.7435413002967834,-0.281789630651474,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,6,72,3,0.9547871351242065,-0.7260578274726868,-0.2703242301940918,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,7,72,3,0.9453619122505188,-0.707627534866333,-0.27204135060310364,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,8,72,3,0.9353610277175903,-0.6950646042823792,-0.2848547697067261,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,9,72,3,0.9245312213897705,-0.6864675283432007,-0.292677104473114,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,10,72,3,0.9122979044914246,-0.6771514415740967,-0.29183077812194824,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,11,72,3,0.8979473114013672,-0.6639384627342224,-0.2822732627391815,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,12,72,3,0.8807402849197388,-0.6455973982810974,-0.2652431130409241,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,13,72,3,0.8601314425468445,-0.6219995021820068,-0.24230581521987915,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,14,72,3,0.8359553813934326,-0.5935857892036438,-0.21497076749801636,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,15,72,3,0.808542013168335,-0.5610466599464417,-0.18451590836048126,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,16,72,3,0.7787512540817261,-0.5251132845878601,-0.15191547572612762,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,17,72,3,0.7479222416877747,-0.48644664883613586,-0.11787386238574982,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,18,72,3,0.717764675617218,-0.44562268257141113,-0.0829736515879631,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,19,72,3,0.690220832824707,-0.4031876027584076,-0.04789736494421959,True,True,running,False,False,4,True
