workload_id,task_source_id,candidate_id,panel_task_family,source_split,profile_name,profile_config_path,checkpoint_path,source_kind,source_edge,window_tag,materialization_semantics,paper_validity_claim,environment_rollout_scheduled,training_scheduled,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made
m2063-osd-osd_v0_0002_t1::L1_one_step,m2063-osd-osd_v0_0002_t1,osd_v0_0002_t1,T1_reactive_active_safety,public_debug,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|low_mu|low,m2060_t1_002,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0002_t1::L2_window_50,m2063-osd-osd_v0_0002_t1,osd_v0_0002_t1,T1_reactive_active_safety,public_debug,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|low_mu|low,m2060_t1_002,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0002_t1::L3_online_gru,m2063-osd-osd_v0_0002_t1,osd_v0_0002_t1,T1_reactive_active_safety,public_debug,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|low_mu|low,m2060_t1_002,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0002_t1::L3_reset_control_corrected,m2063-osd-osd_v0_0002_t1,osd_v0_0002_t1,T1_reactive_active_safety,public_debug,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|low_mu|low,m2060_t1_002,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0003_t1::L0_current_masked,m2063-osd-osd_v0_0003_t1,osd_v0_0003_t1,T1_reactive_active_safety,public_debug,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|mixed_mu|nominal,m2060_t1_003,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0003_t1::L1_one_step,m2063-osd-osd_v0_0003_t1,osd_v0_0003_t1,T1_reactive_active_safety,public_debug,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|mixed_mu|nominal,m2060_t1_003,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0003_t1::L2_window_50,m2063-osd-osd_v0_0003_t1,osd_v0_0003_t1,T1_reactive_active_safety,public_debug,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|mixed_mu|nominal,m2060_t1_003,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0003_t1::L3_online_gru,m2063-osd-osd_v0_0003_t1,osd_v0_0003_t1,T1_reactive_active_safety,public_debug,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|mixed_mu|nominal,m2060_t1_003,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0003_t1::L3_reset_control_corrected,m2063-osd-osd_v0_0003_t1,osd_v0_0003_t1,T1_reactive_active_safety,public_debug,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|mixed_mu|nominal,m2060_t1_003,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0004_t1::L0_current_masked,m2063-osd-osd_v0_0004_t1,osd_v0_0004_t1,T1_reactive_active_safety,public_debug,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,high_speed_reactive_evasion,T1_reactive_active_safety|high_speed_reactive_evasion|medium|tight|straight_or_low|actuator_delay|high,m2060_t1_004,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0004_t1::L1_one_step,m2063-osd-osd_v0_0004_t1,osd_v0_0004_t1,T1_reactive_active_safety,public_debug,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,high_speed_reactive_evasion,T1_reactive_active_safety|high_speed_reactive_evasion|medium|tight|straight_or_low|actuator_delay|high,m2060_t1_004,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0004_t1::L2_window_50,m2063-osd-osd_v0_0004_t1,osd_v0_0004_t1,T1_reactive_active_safety,public_debug,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,high_speed_reactive_evasion,T1_reactive_active_safety|high_speed_reactive_evasion|medium|tight|straight_or_low|actuator_delay|high,m2060_t1_004,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0004_t1::L3_online_gru,m2063-osd-osd_v0_0004_t1,osd_v0_0004_t1,T1_reactive_active_safety,public_debug,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,high_speed_reactive_evasion,T1_reactive_active_safety|high_speed_reactive_evasion|medium|tight|straight_or_low|actuator_delay|high,m2060_t1_004,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0004_t1::L3_reset_control_corrected,m2063-osd-osd_v0_0004_t1,osd_v0_0004_t1,T1_reactive_active_safety,public_debug,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,high_speed_reactive_evasion,T1_reactive_active_safety|high_speed_reactive_evasion|medium|tight|straight_or_low|actuator_delay|high,m2060_t1_004,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0005_t1::L0_current_masked,m2063-osd-osd_v0_0005_t1,osd_v0_0005_t1,T1_reactive_active_safety,public_debug,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|nominal_mu|low,m2060_t1_005,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0005_t1::L1_one_step,m2063-osd-osd_v0_0005_t1,osd_v0_0005_t1,T1_reactive_active_safety,public_debug,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|nominal_mu|low,m2060_t1_005,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0005_t1::L2_window_50,m2063-osd-osd_v0_0005_t1,osd_v0_0005_t1,T1_reactive_active_safety,public_debug,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|nominal_mu|low,m2060_t1_005,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0005_t1::L3_online_gru,m2063-osd-osd_v0_0005_t1,osd_v0_0005_t1,T1_reactive_active_safety,public_debug,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|nominal_mu|low,m2060_t1_005,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0005_t1::L3_reset_control_corrected,m2063-osd-osd_v0_0005_t1,osd_v0_0005_t1,T1_reactive_active_safety,public_debug,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,curved_road_reactive_evasion,T1_reactive_active_safety|curved_road_reactive_evasion|late|generous|moderate|nominal_mu|low,m2060_t1_005,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0006_t1::L0_current_masked,m2063-osd-osd_v0_0006_t1,osd_v0_0006_t1,T1_reactive_active_safety,public_debug,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,ordinary_reactive_stable_aes,T1_reactive_active_safety|ordinary_reactive_stable_aes|early|nominal|high|low_mu|nominal,m2060_t1_006,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0006_t1::L1_one_step,m2063-osd-osd_v0_0006_t1,osd_v0_0006_t1,T1_reactive_active_safety,public_debug,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,ordinary_reactive_stable_aes,T1_reactive_active_safety|ordinary_reactive_stable_aes|early|nominal|high|low_mu|nominal,m2060_t1_006,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0006_t1::L2_window_50,m2063-osd-osd_v0_0006_t1,osd_v0_0006_t1,T1_reactive_active_safety,public_debug,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,ordinary_reactive_stable_aes,T1_reactive_active_safety|ordinary_reactive_stable_aes|early|nominal|high|low_mu|nominal,m2060_t1_006,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0006_t1::L3_online_gru,m2063-osd-osd_v0_0006_t1,osd_v0_0006_t1,T1_reactive_active_safety,public_debug,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,ordinary_reactive_stable_aes,T1_reactive_active_safety|ordinary_reactive_stable_aes|early|nominal|high|low_mu|nominal,m2060_t1_006,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0006_t1::L3_reset_control_corrected,m2063-osd-osd_v0_0006_t1,osd_v0_0006_t1,T1_reactive_active_safety,public_debug,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,ordinary_reactive_stable_aes,T1_reactive_active_safety|ordinary_reactive_stable_aes|early|nominal|high|low_mu|nominal,m2060_t1_006,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0007_t1::L0_current_masked,m2063-osd-osd_v0_0007_t1,osd_v0_0007_t1,T1_reactive_active_safety,public_debug,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,late_obstacle_reactive_evasion,T1_reactive_active_safety|late_obstacle_reactive_evasion|medium|tight|straight_or_low|mixed_mu|high,m2060_t1_007,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0007_t1::L1_one_step,m2063-osd-osd_v0_0007_t1,osd_v0_0007_t1,T1_reactive_active_safety,public_debug,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,late_obstacle_reactive_evasion,T1_reactive_active_safety|late_obstacle_reactive_evasion|medium|tight|straight_or_low|mixed_mu|high,m2060_t1_007,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0007_t1::L2_window_50,m2063-osd-osd_v0_0007_t1,osd_v0_0007_t1,T1_reactive_active_safety,public_debug,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,late_obstacle_reactive_evasion,T1_reactive_active_safety|late_obstacle_reactive_evasion|medium|tight|straight_or_low|mixed_mu|high,m2060_t1_007,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0007_t1::L3_online_gru,m2063-osd-osd_v0_0007_t1,osd_v0_0007_t1,T1_reactive_active_safety,public_debug,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,late_obstacle_reactive_evasion,T1_reactive_active_safety|late_obstacle_reactive_evasion|medium|tight|straight_or_low|mixed_mu|high,m2060_t1_007,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0007_t1::L3_reset_control_corrected,m2063-osd-osd_v0_0007_t1,osd_v0_0007_t1,T1_reactive_active_safety,public_debug,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,late_obstacle_reactive_evasion,T1_reactive_active_safety|late_obstacle_reactive_evasion|medium|tight|straight_or_low|mixed_mu|high,m2060_t1_007,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0008_t1::L0_current_masked,m2063-osd-osd_v0_0008_t1,osd_v0_0008_t1,T1_reactive_active_safety,public_debug,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|actuator_delay|low,m2060_t1_008,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0008_t1::L1_one_step,m2063-osd-osd_v0_0008_t1,osd_v0_0008_t1,T1_reactive_active_safety,public_debug,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|actuator_delay|low,m2060_t1_008,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0008_t1::L2_window_50,m2063-osd-osd_v0_0008_t1,osd_v0_0008_t1,T1_reactive_active_safety,public_debug,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|actuator_delay|low,m2060_t1_008,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0008_t1::L3_online_gru,m2063-osd-osd_v0_0008_t1,osd_v0_0008_t1,T1_reactive_active_safety,public_debug,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|actuator_delay|low,m2060_t1_008,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0008_t1::L3_reset_control_corrected,m2063-osd-osd_v0_0008_t1,osd_v0_0008_t1,T1_reactive_active_safety,public_debug,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,low_mu_reactive_evasion,T1_reactive_active_safety|low_mu_reactive_evasion|late|generous|moderate|actuator_delay|low,m2060_t1_008,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0009_t1::L0_current_masked,m2063-osd-osd_v0_0009_t1,osd_v0_0009_t1,T1_reactive_active_safety,public_debug,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|nominal_mu|nominal,m2060_t1_009,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0009_t1::L1_one_step,m2063-osd-osd_v0_0009_t1,osd_v0_0009_t1,T1_reactive_active_safety,public_debug,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|nominal_mu|nominal,m2060_t1_009,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0009_t1::L2_window_50,m2063-osd-osd_v0_0009_t1,osd_v0_0009_t1,T1_reactive_active_safety,public_debug,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|nominal_mu|nominal,m2060_t1_009,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0009_t1::L3_online_gru,m2063-osd-osd_v0_0009_t1,osd_v0_0009_t1,T1_reactive_active_safety,public_debug,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|nominal_mu|nominal,m2060_t1_009,smoke_proxy,False,False,False,False,False,False,False,False
m2063-osd-osd_v0_0009_t1::L3_reset_control_corrected,m2063-osd-osd_v0_0009_t1,osd_v0_0009_t1,T1_reactive_active_safety,public_debug,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,narrow_road_reactive_evasion,T1_reactive_active_safety|narrow_road_reactive_evasion|early|nominal|high|nominal_mu|nominal,m2060_t1_009,smoke_proxy,False,False,False,False,False,False,False,False
