repair_smoke_row_id,source_row_id,candidate_config_id,candidate_config_hash,protected_group,row_role,failure_surface,scenario_role,seed,subject_id,fixture_id,seed_panel_id,source_artifact,source_only_backend_step_run,policy_action_run,open_loop_action_rollout_run,repair_training_started,checkpoint_path,actor_contract_id,observation_shape,action_shape,actor_encoder,action_horizon,actor_input_leak_flags,hidden_or_oracle_actor_inputs_required,controller_mode_used,mu_enter_actor_input,minimum_road_margin_m,current_minimum_road_margin_m,road_margin_delta_m,road_departure_event,current_road_departure_event,road_departure_delta,collision_event,current_collision_event,collision_regressed,minimum_obstacle_clearance_m,current_minimum_obstacle_clearance_m,severity_proxy,current_severity_proxy,severity_delta,simultaneous_throttle_brake_fraction,current_simultaneous_throttle_brake_fraction,command_conflict_delta,candidate_road_boundary_penalty,candidate_mitigation_penalty,candidate_command_conflict_penalty,candidate_total_penalty,protected_row_matched,repair_smoke_status,diagnostic_only_no_ranking_claim,success_rate_field_emitted,ranking_or_winner_field_emitted,claim_scope,forbidden_interpretation,source_checkpoint_path,repaired_checkpoint_path,repair_execution_started,repaired_checkpoint_written
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_coast_open_loop_unavoidable_mitigation_seed_254300,m2523_coast_open_loop_unavoidable_mitigation_seed_254300,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_coast_open_loop,reference_context,reference_context,unavoidable_mitigation,254300,coast_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254300,m2523_unavoidable_mitigation_seed_254300,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.361686688574728,1.361686688574728,0.0,False,False,0,True,True,False,-0.378292837861967,-0.378292837861967,3.2581110567201024,3.2581110567201024,0.0,0.0,0.0,0.0,0.0,1.6290555283600512,0.0,1.6290555283600512,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_coast_open_loop_unavoidable_mitigation_seed_254301,m2523_coast_open_loop_unavoidable_mitigation_seed_254301,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_coast_open_loop,reference_context,reference_context,unavoidable_mitigation,254301,coast_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254301,m2523_unavoidable_mitigation_seed_254301,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.2734792752004642,1.2734792752004642,0.0,False,False,0,True,True,False,-0.9006629403343818,-0.9006629403343818,7.702372735897552,7.702372735897552,0.0,0.0,0.0,0.0,0.0,3.851186367948776,0.0,3.851186367948776,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_coast_open_loop_unavoidable_mitigation_seed_254302,m2523_coast_open_loop_unavoidable_mitigation_seed_254302,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_coast_open_loop,reference_context,reference_context,unavoidable_mitigation,254302,coast_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254302,m2523_unavoidable_mitigation_seed_254302,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.4012312402332725,1.4012312402332725,0.0,False,False,0,True,True,False,-1.6332572067208047,-1.6332572067208047,13.732129588316134,13.732129588316134,0.0,0.0,0.0,0.0,0.0,6.866064794158067,0.0,6.866064794158067,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_coast_open_loop_unavoidable_mitigation_seed_254303,m2523_coast_open_loop_unavoidable_mitigation_seed_254303,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_coast_open_loop,reference_context,reference_context,unavoidable_mitigation,254303,coast_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254303,m2523_unavoidable_mitigation_seed_254303,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.4099552713459915,1.4099552713459915,0.0,False,False,0,True,True,False,-1.1553402730961797,-1.1553402730961797,9.621864821243749,9.621864821243749,0.0,0.0,0.0,0.0,0.0,4.8109324106218745,0.0,4.8109324106218745,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_coast_open_loop_unavoidable_mitigation_seed_254304,m2523_coast_open_loop_unavoidable_mitigation_seed_254304,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_coast_open_loop,reference_context,reference_context,unavoidable_mitigation,254304,coast_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254304,m2523_unavoidable_mitigation_seed_254304,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.596380945619948,1.596380945619948,0.0,False,False,0,True,True,False,-0.3991595592309056,-0.3991595592309056,3.341379448049988,3.341379448049988,0.0,0.0,0.0,0.0,0.0,1.670689724024994,0.0,1.670689724024994,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_drift_required_recovery_seed_253300,m2523_m1154_policy_actor_drift_required_recovery_seed_253300,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,drift_required_recovery,253300,m1154_policy_actor,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253300,m2523_drift_required_recovery_seed_253300,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-0.49839648529999847,-6.1702603590946214,5.6718638737946225,True,True,0,False,False,False,0.06030480945670691,2.404871087966205,0.0,0.0,0.0,0.0,1.0,-1.0,1.4983964852999985,0.0,0.0,1.4983964852999985,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_drift_required_recovery_seed_253301,m2523_m1154_policy_actor_drift_required_recovery_seed_253301,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,drift_required_recovery,253301,m1154_policy_actor,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253301,m2523_drift_required_recovery_seed_253301,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-1.0042757071195854,-6.590616816392739,5.586341109273153,True,True,0,False,False,False,1.4904090691853333,4.252161508214314,0.0,0.0,0.0,0.0,1.0,-1.0,2.0042757071195854,0.0,0.0,2.0042757071195854,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_drift_required_recovery_seed_253302,m2523_m1154_policy_actor_drift_required_recovery_seed_253302,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,drift_required_recovery,253302,m1154_policy_actor,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253302,m2523_drift_required_recovery_seed_253302,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-1.0855387766610085,-6.450429661674827,5.364890885013818,True,True,0,False,False,False,2.0848870278945384,3.8263960874868035,0.0,0.0,0.0,0.0,1.0,-1.0,2.0855387766610085,0.0,0.0,2.0855387766610085,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_drift_required_recovery_seed_253303,m2523_m1154_policy_actor_drift_required_recovery_seed_253303,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,drift_required_recovery,253303,m1154_policy_actor,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253303,m2523_drift_required_recovery_seed_253303,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-0.7690246837913972,-6.3522137056298575,5.583189021838461,True,True,0,False,False,False,1.8427282834750538,3.632985997142665,0.0,0.0,0.0,0.0,1.0,-1.0,1.7690246837913972,0.0,0.0,1.7690246837913972,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_drift_required_recovery_seed_253304,m2523_m1154_policy_actor_drift_required_recovery_seed_253304,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,drift_required_recovery,253304,m1154_policy_actor,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253304,m2523_drift_required_recovery_seed_253304,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-1.1433378290962737,-6.556293726249654,5.412955897153381,True,True,0,False,False,False,0.7611324789290258,3.067044681020128,0.0,0.0,0.0,0.0,1.0,-1.0,2.1433378290962737,0.0,0.0,2.1433378290962737,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_stable_aes_seed_252300,m2523_m1154_policy_actor_stable_aes_seed_252300,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,stable_aes,252300,m1154_policy_actor,hf0_four_wheel_stable_aes_fixture_fresh_seed_252300,m2523_stable_aes_seed_252300,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-0.5878011106577317,-6.5687640785122285,5.980962967854497,True,True,0,False,False,False,5.043080731202422,7.144184295653851,0.0,0.0,0.0,0.0,1.0,-1.0,1.5878011106577317,0.0,0.0,1.5878011106577317,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_stable_aes_seed_252301,m2523_m1154_policy_actor_stable_aes_seed_252301,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,stable_aes,252301,m1154_policy_actor,hf0_four_wheel_stable_aes_fixture_fresh_seed_252301,m2523_stable_aes_seed_252301,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-0.6430077921440445,-6.47203464782976,5.829026855685716,True,True,0,False,False,False,3.727522905850621,6.244219707763879,0.0,0.0,0.0,0.0,1.0,-1.0,1.6430077921440445,0.0,0.0,1.6430077921440445,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_stable_aes_seed_252302,m2523_m1154_policy_actor_stable_aes_seed_252302,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,stable_aes,252302,m1154_policy_actor,hf0_four_wheel_stable_aes_fixture_fresh_seed_252302,m2523_stable_aes_seed_252302,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-1.4367843939863283,-7.353785127742945,5.917000733756617,True,True,0,False,False,False,3.5059080116782844,6.298447120350238,0.0,0.0,0.0,0.0,1.0,-1.0,2.4367843939863283,0.0,0.0,2.4367843939863283,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_stable_aes_seed_252303,m2523_m1154_policy_actor_stable_aes_seed_252303,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,stable_aes,252303,m1154_policy_actor,hf0_four_wheel_stable_aes_fixture_fresh_seed_252303,m2523_stable_aes_seed_252303,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-0.37572370478960915,-6.308759746123833,5.9330360413342245,True,True,0,False,False,False,5.107593835164141,6.938917216739946,0.0,0.0,0.0,0.0,1.0,-1.0,1.3757237047896091,0.0,0.0,1.3757237047896091,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_stable_aes_seed_252304,m2523_m1154_policy_actor_stable_aes_seed_252304,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,road_boundary_primary,primary_protected,road_departure_and_command_conflict,stable_aes,252304,m1154_policy_actor,hf0_four_wheel_stable_aes_fixture_fresh_seed_252304,m2523_stable_aes_seed_252304,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,-0.3267930502675944,-6.416954795871682,6.090161745604087,True,True,0,False,False,False,3.431249748617387,5.6852375905530685,0.0,0.0,0.0,0.0,1.0,-1.0,1.3267930502675944,0.0,0.0,1.3267930502675944,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_unavoidable_mitigation_seed_254300,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254300,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,mitigation_primary,primary_protected,collision_road_departure_and_command_conflict,unavoidable_mitigation,254300,m1154_policy_actor,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254300,m2523_unavoidable_mitigation_seed_254300,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.310427525534453,-2.076403513137502,3.386831038671955,False,True,-1,True,True,False,-0.33804214813104294,-1.891030805999451,1.4172809615543775,11.802698143945786,-10.385417182391409,0.0,1.0,-1.0,0.0,0.7086404807771888,0.0,0.7086404807771888,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_unavoidable_mitigation_seed_254301,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254301,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,mitigation_primary,primary_protected,collision_road_departure_and_command_conflict,unavoidable_mitigation,254301,m1154_policy_actor,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254301,m2523_unavoidable_mitigation_seed_254301,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.7281557989841518,-2.6227289422558244,4.350884741239977,False,True,-1,True,True,False,-1.325666406327572,-1.3263776047764986,4.454592003363668,8.696986857259,-4.242394853895332,0.0,1.0,-1.0,0.0,2.227296001681834,0.0,2.227296001681834,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_unavoidable_mitigation_seed_254302,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254302,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,mitigation_primary,primary_protected,collision_road_departure_and_command_conflict,unavoidable_mitigation,254302,m1154_policy_actor,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254302,m2523_unavoidable_mitigation_seed_254302,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.8390303648019626,-2.6177306706000247,4.456761035401987,False,True,-1,True,True,False,-1.7122159865269135,-0.5587157753368,4.266108111881551,3.591680386980394,0.674427724901157,0.0,1.0,-1.0,0.0,2.1330540559407756,0.0,2.1330540559407756,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
