profile_name,source_kind,slice_kind,support_label,episode_count,success_count,collision_count,offtrack_outcome_count,offtrack_termination_count,success_rate,collision_rate,offtrack_outcome_rate,offtrack_termination_rate,clearance_margin_mean,return_mean,steps_mean,success_profile_count,profiles_with_success,success_source_count,sources_with_success,all_selected_metrics_finite,success_obstacle_pass,collision_failure,off_track_noncollision_noncompletion,termination_off_track,termination_obstacle_collision,termination_empty
L0_current_masked,tight_road_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.05157993306241648,3.6408452745512316,35.333333333333336,0,,0,,True,0,6,0,0,6,0
L0_current_masked,variable_delay_mixed_authority,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.08172516385374436,4.24440992134048,36.333333333333336,0,,0,,True,0,6,0,0,6,0
L0_current_masked,warmup_brake_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.07409157428320812,4.2488304082759205,35.0,0,,0,,True,0,4,0,0,4,0
L0_current_masked,warmup_combined_brake_steer_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.06134324259132451,5.324356896821728,36.75,0,,0,,True,0,4,0,0,4,0
L0_current_masked,warmup_steering_lag_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,1,0.0,1.0,0.0,0.25,-0.06823066341479361,4.904888477258265,52.5,0,,0,,True,0,4,0,1,3,0
L0_current_masked,warmup_terminal_recovery_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.1409000055398531,10.336252404984592,41.75,0,,0,,True,0,4,0,0,4,0
L0_current_masked,warmup_throttle_release_response,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.07216946885721942,-17.63023347181248,14.25,0,,0,,True,0,4,0,0,4,0
L0_current_masked,warmup_yaw_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.09805406442812759,-1.9383607485624674,28.25,0,,0,,True,0,4,0,0,4,0
L1_one_step,actuator_delay_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.09874315986513411,0.13598553356531795,30.333333333333332,0,,0,,True,0,6,0,0,6,0
L1_one_step,delayed_obstacle_reveal_response,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.09191391486641846,1.5873034220780122,32.0,0,,0,,True,0,6,0,0,6,0
L1_one_step,late_terminal_boundary_margin,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.09219849224773324,-12.809604136729346,18.833333333333332,0,,0,,True,0,6,0,0,6,0
L1_one_step,long_delay_steer_lag_evidence,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.08094627886813406,-10.282714279586628,21.333333333333332,0,,0,,True,0,6,0,0,6,0
L1_one_step,low_grip_terminal_boundary,outcome_by_profile_source_kind,weak_support,6,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.0903786324555033,18.834263589171943,41.5,1,L1_one_step,1,m2063-osd-osd_v0_0207_t5,True,1,5,0,0,5,1
L1_one_step,medium_delay_yaw_evidence,outcome_by_profile_source_kind,weak_support,6,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.10242159621265852,24.45142833989085,58.5,1,L1_one_step,1,m2063-osd-osd_v0_0181_t4,True,1,5,0,0,5,1
L1_one_step,mixed_dynamics_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.11529370285390084,4.201513289203609,32.666666666666664,0,,0,,True,0,6,0,0,6,0
L1_one_step,near_zero_clearance_margin,outcome_by_profile_source_kind,weak_support,6,3,3,0,0,0.5,0.5,0.0,0.0,0.06472769664754818,48.971544086063716,66.16666666666667,1,L1_one_step,3,m2063-osd-osd_v0_0204_t5;m2063-osd-osd_v0_0216_t5;m2063-osd-osd_v0_0222_t5,True,3,3,0,0,3,3
L1_one_step,short_delay_brake_evidence,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.0956613979897748,-5.598290117561052,26.666666666666668,0,,0,,True,0,6,0,0,6,0
L1_one_step,stale_evidence_boundary_check,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.1752215545991993,5.634575741664001,43.166666666666664,0,,0,,True,0,6,0,0,6,0
L1_one_step,tight_road_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.08085563615080223,0.1628706181897416,32.5,0,,0,,True,0,6,0,0,6,0
L1_one_step,variable_delay_mixed_authority,outcome_by_profile_source_kind,weak_support,6,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.032035124676656444,17.937892635438676,41.333333333333336,1,L1_one_step,1,m2063-osd-osd_v0_0183_t4,True,1,5,0,0,5,1
L1_one_step,warmup_brake_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.08782682781530293,5.417958381061914,35.5,0,,0,,True,0,4,0,0,4,0
L1_one_step,warmup_combined_brake_steer_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.035905651727151044,4.114232317501619,37.25,0,,0,,True,0,4,0,0,4,0
L1_one_step,warmup_steering_lag_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.13507218775537283,16.710964156171514,51.75,0,,0,,True,0,4,0,0,4,0
L1_one_step,warmup_terminal_recovery_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.17056766381724203,5.521685330215186,38.0,0,,0,,True,0,4,0,0,4,0
L1_one_step,warmup_throttle_release_response,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.08757731424693221,-18.34142500211942,13.75,0,,0,,True,0,4,0,0,4,0
L1_one_step,warmup_yaw_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.08224456208535535,-2.4564332096352297,28.25,0,,0,,True,0,4,0,0,4,0
L2_window_50,actuator_delay_terminal_boundary,outcome_by_profile_source_kind,weak_support,6,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.04567884312541844,13.273209809489066,43.333333333333336,1,L2_window_50,1,m2063-osd-osd_v0_0226_t5,True,1,5,0,0,5,1
L2_window_50,delayed_obstacle_reveal_response,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.13731503643687587,5.260559181520968,35.333333333333336,0,,0,,True,0,6,0,0,6,0
L2_window_50,late_terminal_boundary_margin,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.0611931141557522,-10.460298956146113,21.0,0,,0,,True,0,6,0,0,6,0
L2_window_50,long_delay_steer_lag_evidence,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.07850383251707531,-18.26176914813593,13.666666666666666,0,,0,,True,0,6,0,0,6,0
L2_window_50,low_grip_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,1,5,5,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.124778147118507,11.269288481747507,44.666666666666664,0,,0,,True,0,1,5,5,1,0
L2_window_50,medium_delay_yaw_evidence,outcome_by_profile_source_kind,no_support,6,0,2,4,4,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.8754773483853995,17.478435869422956,51.666666666666664,0,,0,,True,0,2,4,4,2,0
L2_window_50,mixed_dynamics_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.09910418407735377,-0.4574816350823596,32.666666666666664,0,,0,,True,0,6,0,0,6,0
L2_window_50,near_zero_clearance_margin,outcome_by_profile_source_kind,no_support,6,0,2,4,4,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.1168465395595815,16.15678778887423,54.666666666666664,0,,0,,True,0,2,4,4,2,0
L2_window_50,short_delay_brake_evidence,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.09862361734536267,-2.2297271636544487,28.666666666666668,0,,0,,True,0,6,0,0,6,0
L2_window_50,stale_evidence_boundary_check,outcome_by_profile_source_kind,no_support,6,0,3,3,3,0.0,0.5,0.5,0.5,0.6212172902995482,7.670697314224642,43.666666666666664,0,,0,,True,0,3,3,3,3,0
L2_window_50,tight_road_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.1150479884244802,5.492980286012095,36.0,0,,0,,True,0,6,0,0,6,0
L2_window_50,variable_delay_mixed_authority,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.05050332693219761,1.681535671961053,35.0,0,,0,,True,0,6,0,0,6,0
L2_window_50,warmup_brake_authority_probe,outcome_by_profile_source_kind,no_support,4,0,3,1,1,0.0,0.75,0.25,0.25,-0.07063613359498316,3.8198414807271592,46.0,0,,0,,True,0,3,1,1,3,0
L2_window_50,warmup_combined_brake_steer_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.09616932110972493,7.221638294607884,40.0,0,,0,,True,0,4,0,0,4,0
L2_window_50,warmup_steering_lag_probe,outcome_by_profile_source_kind,no_support,4,0,1,3,3,0.0,0.25,0.75,0.75,0.51614776125704,21.96774797333073,51.25,0,,0,,True,0,1,3,3,1,0
L2_window_50,warmup_terminal_recovery_probe,outcome_by_profile_source_kind,no_support,4,0,1,3,3,0.0,0.25,0.75,0.75,1.199893545481967,12.15568985273922,47.5,0,,0,,True,0,1,3,3,1,0
L2_window_50,warmup_throttle_release_response,outcome_by_profile_source_kind,weak_support,4,1,3,0,0,0.25,0.75,0.0,0.0,-0.021436958489080282,3.66715350902662,31.0,1,L2_window_50,1,m2063-osd-osd_v0_0153_t3,True,1,3,0,0,3,1
L2_window_50,warmup_yaw_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.11123702350515463,-6.263611898644445,26.0,0,,0,,True,0,4,0,0,4,0
L3_online_gru,actuator_delay_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.11391211970338333,8.93573641090661,36.5,0,,0,,True,0,6,0,0,6,0
L3_online_gru,delayed_obstacle_reveal_response,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.08883349809890513,2.8714862853803216,33.166666666666664,0,,0,,True,0,6,0,0,6,0
L3_online_gru,late_terminal_boundary_margin,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.08581781428890704,-1.3867566185636206,28.166666666666668,0,,0,,True,0,6,0,0,6,0
L3_online_gru,long_delay_steer_lag_evidence,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.10604676635631362,-2.5208704962788095,25.666666666666668,0,,0,,True,0,6,0,0,6,0
L3_online_gru,low_grip_terminal_boundary,outcome_by_profile_source_kind,weak_support,6,3,3,0,0,0.5,0.5,0.0,0.0,0.31603789536503607,46.74594649314418,50.666666666666664,1,L3_online_gru,3,m2063-osd-osd_v0_0207_t5;m2063-osd-osd_v0_0213_t5;m2063-osd-osd_v0_0231_t5,True,3,3,0,0,3,3
L3_online_gru,medium_delay_yaw_evidence,outcome_by_profile_source_kind,weak_support,6,5,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.6186814302775019,78.62656183128037,67.66666666666667,1,L3_online_gru,5,m2063-osd-osd_v0_0169_t4;m2063-osd-osd_v0_0175_t4;m2063-osd-osd_v0_0187_t4;m2063-osd-osd_v0_0193_t4;m2063-osd-osd_v0_0199_t4,True,5,1,0,0,1,5
L3_online_gru,mixed_dynamics_terminal_boundary,outcome_by_profile_source_kind,weak_support,6,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.038372243554785745,11.495254286602085,32.5,1,L3_online_gru,1,m2063-osd-osd_v0_0239_t5,True,1,5,0,0,5,1
L3_online_gru,near_zero_clearance_margin,outcome_by_profile_source_kind,weak_support,6,2,4,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.19394408514393832,45.36902090496938,58.666666666666664,1,L3_online_gru,2,m2063-osd-osd_v0_0204_t5;m2063-osd-osd_v0_0210_t5,True,2,4,0,0,4,2
L3_online_gru,short_delay_brake_evidence,outcome_by_profile_source_kind,weak_support,6,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.07993122599877345,10.909664496855854,32.333333333333336,1,L3_online_gru,1,m2063-osd-osd_v0_0180_t4,True,1,5,0,0,5,1
L3_online_gru,stale_evidence_boundary_check,outcome_by_profile_source_kind,weak_support,6,2,4,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.18201946928603555,34.0831597486384,47.333333333333336,1,L3_online_gru,2,m2063-osd-osd_v0_0172_t4;m2063-osd-osd_v0_0196_t4,True,2,4,0,0,4,2
L3_online_gru,tight_road_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.08225400859013161,7.7527729851646905,35.666666666666664,0,,0,,True,0,6,0,0,6,0
L3_online_gru,variable_delay_mixed_authority,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.07671811641191702,10.930322395458015,37.333333333333336,0,,0,,True,0,6,0,0,6,0
L3_online_gru,warmup_brake_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.09295549054424523,2.0398465592358583,31.75,0,,0,,True,0,4,0,0,4,0
L3_online_gru,warmup_combined_brake_steer_probe,outcome_by_profile_source_kind,weak_support,4,1,3,0,0,0.25,0.75,0.0,0.0,0.02979753174559463,23.073533955250713,38.0,1,L3_online_gru,1,m2063-osd-osd_v0_0160_t3,True,1,3,0,0,3,1
L3_online_gru,warmup_steering_lag_probe,outcome_by_profile_source_kind,weak_support,4,1,3,0,0,0.25,0.75,0.0,0.0,-0.014920375760713867,26.66580996123394,44.25,1,L3_online_gru,1,m2063-osd-osd_v0_0152_t3,True,1,3,0,0,3,1
L3_online_gru,warmup_terminal_recovery_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.138402668516655,6.208750001776617,36.5,0,,0,,True,0,4,0,0,4,0
L3_online_gru,warmup_throttle_release_response,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.10697669995573938,-12.628833304350563,18.75,0,,0,,True,0,4,0,0,4,0
L3_online_gru,warmup_yaw_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.12800324871848429,-4.733620958865246,25.5,0,,0,,True,0,4,0,0,4,0
L3_reset_control_corrected,actuator_delay_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.07083651351473208,7.304737266747267,36.166666666666664,0,,0,,True,0,6,0,0,6,0
L3_reset_control_corrected,delayed_obstacle_reveal_response,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.055277692093620656,6.802503549256838,36.0,0,,0,,True,0,6,0,0,6,0
L3_reset_control_corrected,late_terminal_boundary_margin,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.07061981424677376,-12.621754616442493,18.333333333333332,0,,0,,True,0,6,0,0,6,0
L3_reset_control_corrected,long_delay_steer_lag_evidence,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.09677155469194931,-3.864711098224657,25.0,0,,0,,True,0,6,0,0,6,0
L3_reset_control_corrected,low_grip_terminal_boundary,outcome_by_profile_source_kind,weak_support,6,2,4,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.22995112738618737,30.38586407009305,44.5,1,L3_reset_control_corrected,2,m2063-osd-osd_v0_0219_t5;m2063-osd-osd_v0_0237_t5,True,2,4,0,0,4,2
L3_reset_control_corrected,medium_delay_yaw_evidence,outcome_by_profile_source_kind,weak_support,6,2,4,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.002435636955732049,39.39820385727471,55.833333333333336,1,L3_reset_control_corrected,2,m2063-osd-osd_v0_0181_t4;m2063-osd-osd_v0_0199_t4,True,2,4,0,0,4,2
L3_reset_control_corrected,mixed_dynamics_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.09473945148568987,-2.074749093778341,29.166666666666668,0,,0,,True,0,6,0,0,6,0
L3_reset_control_corrected,near_zero_clearance_margin,outcome_by_profile_source_kind,weak_support,6,3,3,0,0,0.5,0.5,0.0,0.0,0.24613603419806385,46.16202401476155,57.166666666666664,1,L3_reset_control_corrected,3,m2063-osd-osd_v0_0210_t5;m2063-osd-osd_v0_0216_t5;m2063-osd-osd_v0_0222_t5,True,3,3,0,0,3,3
L3_reset_control_corrected,short_delay_brake_evidence,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.05077979832388124,-0.29775143098781776,28.666666666666668,0,,0,,True,0,6,0,0,6,0
L3_reset_control_corrected,stale_evidence_boundary_check,outcome_by_profile_source_kind,weak_support,6,2,4,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.03334226036515923,31.61528915908651,45.833333333333336,1,L3_reset_control_corrected,2,m2063-osd-osd_v0_0172_t4;m2063-osd-osd_v0_0184_t4,True,2,4,0,0,4,2
L3_reset_control_corrected,tight_road_terminal_boundary,outcome_by_profile_source_kind,no_support,6,0,6,0,0,0.0,1.0,0.0,0.0,-0.1306010837508342,5.251946511369237,34.333333333333336,0,,0,,True,0,6,0,0,6,0
L3_reset_control_corrected,variable_delay_mixed_authority,outcome_by_profile_source_kind,weak_support,6,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.10809903355168071,18.768039083952633,38.333333333333336,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0195_t4,True,1,5,0,0,5,1
L3_reset_control_corrected,warmup_brake_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.08023136751627141,9.888538215309877,36.75,0,,0,,True,0,4,0,0,4,0
L3_reset_control_corrected,warmup_combined_brake_steer_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.05429240086096587,6.744244181733605,35.5,0,,0,,True,0,4,0,0,4,0
L3_reset_control_corrected,warmup_steering_lag_probe,outcome_by_profile_source_kind,weak_support,4,1,3,0,0,0.25,0.75,0.0,0.0,-0.08741914197555589,28.519578350007702,47.25,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0152_t3,True,1,3,0,0,3,1
L3_reset_control_corrected,warmup_terminal_recovery_probe,outcome_by_profile_source_kind,weak_support,4,1,3,0,0,0.25,0.75,0.0,0.0,0.12117484451469074,31.129735229706004,46.5,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0149_t3,True,1,3,0,0,3,1
L3_reset_control_corrected,warmup_throttle_release_response,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.08373028044827424,-18.857682923032165,12.75,0,,0,,True,0,4,0,0,4,0
L3_reset_control_corrected,warmup_yaw_authority_probe,outcome_by_profile_source_kind,no_support,4,0,4,0,0,0.0,1.0,0.0,0.0,-0.12959323795932243,2.3387003954936167,32.0,0,,0,,True,0,4,0,0,4,0
