fixture_id,surface_id,role_family,step_index,observation_shape,action_shape,action_steer,action_throttle,action_brake,action_finite,action_within_bounds,action_saturated,backend_status,terminated_by_backend,truncated_by_backend,diagnostic_wheel_force_count,state_x,state_y,state_psi,state_vx,state_vy,state_speed,state_yaw_rate,physical_steer,physical_throttle,physical_brake,parameterized_fixture,reset_observation_digest,policy_action
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,19,72,3,0.6714227199554443,-0.29787957668304443,0.05178765207529068,True,True,False,running,False,False,4,3.415566373290805,0.4240807260601375,0.16892169286706354,8.174957651819348,0.7584447568534362,8.21006522862262,0.6303379602562963,0.6714227199554443,0.3510602116584778,0.5258938074111938,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,20,72,3,0.6655488610267639,-0.2532142102718353,0.08765700459480286,True,True,False,running,False,False,4,3.573565498538642,0.467620788637655,0.18165426698770526,8.142320875720337,0.7737504155665132,8.17900231989089,0.6427977833528501,0.6655488610267639,0.37339287996292114,0.5438284873962402,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,21,72,3,0.6685832738876343,-0.21225719153881073,0.11555866152048111,True,True,False,running,False,False,4,3.730314042589258,0.5133592019043282,0.19462730349217156,8.111563945894206,0.7879356968586011,8.149743082497437,0.6543920530798125,0.6685832738876343,0.39387139678001404,0.5577793121337891,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,22,72,3,0.6787496209144592,-0.17620252072811127,0.13514310121536255,True,True,False,running,False,False,4,3.885810218977739,0.5612913007018157,0.20782274573893275,8.082493559675452,0.8009150041969003,8.122078981772024,0.6650466922721641,0.6787496209144592,0.41189873218536377,0.5675715208053589,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,23,72,3,0.6931601762771606,-0.14586061239242554,0.14748822152614594,True,True,False,running,False,False,4,4.0400491535927765,0.6114077525829353,0.22122139687059172,8.054912122463406,0.8126497881157537,8.09580193549302,0.6747216031408836,0.6931601762771606,0.42706969380378723,0.5737441182136536,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,24,72,3,0.708787202835083,-0.12140758335590363,0.15446127951145172,True,True,False,running,False,False,4,4.193023017663551,0.6636954099815519,0.23480369501586187,8.028632671490392,0.8231594485125894,8.070720788839031,0.6834201527859918,0.708787202835083,0.4392962157726288,0.5772306323051453,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,25,72,3,0.7233626246452332,-0.10240266472101212,0.15788139402866364,True,True,False,running,False,False,4,4.344721272664889,0.7181384105896704,0.24855057086739513,8.003487732294872,0.8325183442962697,8.046670284942978,0.6911879888608822,0.7233626246452332,0.44879865646362305,0.5789406895637512,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,26,72,3,0.7357572317123413,-0.0880662053823471,0.15904149413108826,True,True,False,running,False,False,4,4.495130944474088,0.7747192578301415,0.2624441936789658,7.979331590413425,0.8408415444385376,8.023512144480335,0.6981031151999404,0.7357572317123413,0.45596688985824585,0.5795207619667053,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,27,72,3,0.7458034753799438,-0.07755888253450394,0.15869373083114624,True,True,False,running,False,False,4,4.644236866171736,0.8334196716944628,0.2764684768693659,7.956037481715194,0.8482655645795704,8.001130350051081,0.7042618037775106,0.7458034753799438,0.46122056245803833,0.5793468952178955,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,28,72,3,0.7538602352142334,-0.07011138647794724,0.1572628617286682,True,True,False,running,False,False,4,4.792021866461864,0.8942211177995392,0.2906093084431864,7.933492981565946,0.854930445641133,7.979424600523541,0.7097651668406411,0.7538602352142334,0.4649443030357361,0.5786314010620117,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,29,72,3,0.7604268789291382,-0.06505341827869415,0.15503372251987457,True,True,False,running,False,False,4,4.938466919160708,0.9571050363136642,0.3048545501551231,7.911596390723321,0.8609670071596579,7.958305198792249,0.7147094438624849,0.7604268789291382,0.4674732983112335,0.5775168538093567,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,30,72,3,0.7659379243850708,-0.06181874871253967,0.15223953127861023,True,True,False,running,False,False,4,5.083551284708187,1.022052856637267,0.31919388617564526,7.890254949503319,0.8664899717542468,7.937690346650737,0.7191806448804052,0.7659379243850708,0.46909064054489136,0.5761197805404663,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,31,72,3,0.7707058787345886,-0.05994929000735283,0.14907963573932648,True,True,False,running,False,False,4,5.227252666119397,1.0890458935059368,0.3336185995078985,7.869384377074702,0.8715957485112774,7.917505265105312,0.7232526667720705,0.7707058787345886,0.47002536058425903,0.574539840221405,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,32,72,3,0.774939239025116,-0.05909314006567001,0.1457160860300064,True,True,False,running,False,False,4,5.369547384884606,1.1580651981797323,0.3481213319016695,7.848908858563642,0.8763630839690599,7.897682098247724,0.7269875182267094,0.774939239025116,0.4704534411430359,0.5728580355644226,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,33,72,3,0.7787744402885437,-0.058990806341171265,0.14227110147476196,True,True,False,running,False,False,4,5.510410570208314,1.2290914092230814,0.362695858587946,7.828760972484147,0.8808551340374029,7.8781599457900695,0.7304365729839746,0.7787744402885437,0.4705045819282532,0.5711355209350586,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,34,72,3,0.7823038697242737,-0.05945487320423126,0.13883249461650848,True,True,False,running,False,False,4,5.649816350977874,1.3021046242010552,0.37733689126236963,7.8088813515129765,0.8851219799228445,7.85888470976319,0.7336421400349654,0.7823038697242737,0.47027257084846497,0.5694162249565125,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,35,72,3,0.785591185092926,-0.06034942343831062,0.13546068966388702,True,True,False,running,False,False,4,5.787738041253487,1.3770842993391323,0.39203991239340713,7.789218145844821,0.8892031041995441,7.8398087657848095,0.7366390248075863,0.785591185092926,0.46982529759407043,0.5677303671836853,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,36,72,3,0.7886809706687927,-0.061574675142765045,0.132196307182312,True,True,False,running,False,False,4,5.92414831337212,1.4540091771502486,0.4068010391442104,7.769726364883578,0.8931295947307539,7.820890502887181,0.7394559284339323,0.7886809706687927,0.4692126512527466,0.566098153591156,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,37,72,3,0.7916046380996704,-0.06305461376905441,0.12906667590141296,True,True,False,running,False,False,4,6.0590193556642475,1.5328572387365293,0.4216169131767883,7.750367184730347,0.896925993713267,7.802093804636262,0.7421166357816921,0.7916046380996704,0.4684726893901825,0.5645333528518677,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,38,72,3,0.7943835258483887,-0.06472916901111603,0.12608911097049713,True,True,False,running,False,False,4,6.1923230141200065,1.6136056766765556,0.4364846122782012,7.731107298240061,0.9006118093206487,7.783387545791905,0.7446410086758194,0.7943835258483887,0.4676354229450226,0.563044548034668,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,39,72,3,0.7970322966575623,-0.06655050814151764,0.12327469885349274,True,True,False,running,False,False,4,6.3240309184080115,1.6962308843702933,0.451401579912737,7.711918291899093,0.9042027085979744,7.764745087841824,0.7470457848432988,0.7970322966575623,0.4667247533798218,0.5616373419761658,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,40,72,3,0.7995604872703552,-0.06847820430994034,0.12062926590442657,True,True,False,running,False,False,4,6.454114593348238,1.7807084581215515,0.4663655692394472,7.692776107069585,0.9077114496112801,7.746143834790062,0.7493452249697856,0.7995604872703552,0.46576088666915894,0.5603146553039551,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,41,72,3,0.8019742369651794,-0.07047897577285767,0.11815556138753891,True,True,False,running,False,False,4,6.582545557199848,1.867013208867958,0.48137459867652144,7.673660541315747,0.9111485938283154,7.727564808099742,0.7515516203458956,0.8019742369651794,0.46476051211357117,0.559077799320221,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,42,72,3,0.8042775988578796,-0.07252450287342072,0.11585280299186707,True,True,False,running,False,False,4,6.7092954080475,1.9551191809571296,0.49642691655955773,7.654554816326091,0.914523047140624,7.708992271360267,0.753675694562846,0.8042775988578796,0.46373775601387024,0.5579264163970947,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,43,72,3,0.8064731359481812,-0.07459113001823425,0.11371805518865585,True,True,False,running,False,False,4,6.8343358996044525,2.0449996759731937,0.5115209729402588,7.635445189093114,0.9178424660940516,7.690413384741473,0.7557269160675218,0.8064731359481812,0.4627044200897217,0.556859016418457,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,44,72,3,0.8085630536079407,-0.07665816694498062,0.11174676567316055,True,True,False,running,False,False,4,6.957639007612102,2.1366272799198134,0.5266553968737898,7.616320608898454,0.9211135507721915,7.671817893494832,0.7577137346828415,0.8085630536079407,0.4616709053516388,0.5558733940124512,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,45,72,3,0.8105490803718567,-0.07870914787054062,0.10993252694606781,True,True,False,running,False,False,4,7.079176987846229,2.229973892473347,0.5418289779133094,7.597172403589759,0.9243422663217747,7.653197838496969,0.759643766151916,0.8105490803718567,0.4606454372406006,0.5549662709236145,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,46,72,3,0.8124328255653381,-0.08073011040687561,0.10826804488897324,True,True,False,running,False,False,4,7.198922426596677,2.3250107573658965,0.5570406508543049,7.577994001796533,0.927534002610371,7.634547296157294,0.7615239328125865,0.8124328255653381,0.4596349596977234,0.5541340112686157,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,47,72,3,0.8142164349555969,-0.08270953595638275,0.1067449226975441,True,True,False,running,False,False,4,7.316848284497111,2.4217084931070576,0.5722894829199949,7.55878068164829,0.9306936849579623,7.615862139540082,0.7633605673088322,0.8142164349555969,0.458645224571228,0.5533724427223206,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,48,72,3,0.8159021735191345,-0.08463815599679947,0.10535463690757751,True,True,False,running,False,False,4,7.4329279344191015,2.520037123409289,0.5875746627531281,7.539529339977027,0.9338258523168154,7.597139816459195,0.7651594898017132,0.8159021735191345,0.45768091082572937,0.55267733335495,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,49,72,3,0.8174924254417419,-0.08650881052017212,0.10408797115087509,True,True,False,running,False,False,4,7.547135194072626,2.619966106937808,0.6028954908021966,7.520238288291483,0.936934716957761,7.578379152333692,0.7669260703805841,0.8174924254417419,0.45674559473991394,0.5520439743995667,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,50,72,3,0.8189904093742371,-0.08831630647182465,0.10293556749820709,True,True,False,running,False,False,4,7.659444353869251,2.721464366006428,0.6182513707324782,7.5009070566704805,0.9400241989647384,7.5595801581469,0.7686652693975499,0.8189904093742371,0.4558418393135071,0.551467776298523,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,51,72,3,0.8203991651535034,-0.09005656838417053,0.10188816487789154,True,True,False,running,False,False,4,7.769830200609965,2.824500313980391,0.6336418016081166,7.481536228156911,0.9430979554835952,7.540743868270668,0.7703816742978298,0.8203991651535034,0.4549717307090759,0.5509440898895264,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,52,72,3,0.821722149848938,-0.09172692894935608,0.10093680769205093,True,True,False,running,False,False,4,7.87826803752407,2.9290418812866377,0.6490663706924467,7.462127282516463,0.9461593977235,7.52187218625636,0.772079524790926,0.821722149848938,0.45413655042648315,0.550468385219574,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,53,72,3,0.8229629993438721,-0.0933261439204216,0.10007267445325851,True,True,False,running,False,False,4,7.984733701048484,3.035056539865814,0.6645247467085498,7.4426824530532825,0.9492117045031756,7.502967743296852,0.7737627338159807,0.8229629993438721,0.4533369243144989,0.5500363111495972,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,54,72,3,0.8241255283355713,-0.09485358744859695,0.09928711503744125,True,True,False,running,False,False,4,8.089203574793697,3.1425113260593305,0.6800166734961341,7.423204604631739,0.9522578320782699,7.484033777381035,0.7754349062287594,0.8241255283355713,0.4525732100009918,0.5496435761451721,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,55,72,3,0.825213611125946,-0.09630955755710602,0.09857236593961716,True,True,False,running,False,False,4,8.191654601084396,3.251372861898746,0.6955419639870976,7.4036971170033885,0.9553005196760782,7.465074017263169,0.7770993521045343,0.825213611125946,0.4518452286720276,0.5492861866950989,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,56,72,3,0.8262311816215515,-0.09769560396671295,0.09792070090770721,True,True,False,running,False,False,4,8.29206429033407,3.3616073747645148,0.7111004944563324,7.384163777924022,0.9583422978357055,7.446092576581773,0.7787591010177307,0.8262311816215515,0.4511522054672241,0.5489603281021118,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,57,72,3,0.8271821737289429,-0.09901273250579834,0.09732503443956375,True,True,False,running,False,False,4,8.390410728666705,3.473180715539555,0.726692199056303,7.36460870268866,0.9613854929169305,7.4270938737644,0.7804169160559448,0.8271821737289429,0.45049363374710083,0.548662543296814,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,58,72,3,0.8280704021453857,-0.10026317089796066,0.09677891433238983,True,True,False,running,False,False,4,8.486672584085117,3.5860583753254835,0.7423170646124606,7.345036250482635,0.9644322337332109,7.408082549105918,0.7820753060332847,0.8280704021453857,0.44986841082572937,0.5483894348144531,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,59,72,3,0.8288999199867249,-0.10144948959350586,0.0962761640548706,True,True,False,running,False,False,4,8.580829111347292,3.700205500701663,0.7579751256421581,7.325450950341274,0.967484455379802,7.389063391070443,0.7837365356385935,0.8288999199867249,0.44927525520324707,0.5481380820274353,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,60,72,3,0.829674243927002,-0.10257416218519211,0.09581122547388077,True,True,False,running,False,False,4,8.672860155847221,3.815586907702077,0.7736664596345454,7.305857446786217,0.9705439090292787,7.370041282931559,0.7854026413237879,0.829674243927002,0.44871291518211365,0.5479056239128113,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,61,72,3,0.8303971290588379,-0.10364020615816116,0.09537885338068008,True,True,False,running,False,False,4,8.762746156703466,3.932167094627549,0.7893911825989538,7.286260444337907,0.9736121676827829,7.351021147825873,0.7870754423500548,0.8303971290588379,0.4481799006462097,0.5476894378662109,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,62,72,3,0.831072211265564,-0.10465075075626373,0.09497439116239548,True,True,False,running,False,False,4,8.850468149199546,4.049910253689933,0.805149444830942,7.266664658998435,0.9766906319415066,7.332007900763552,0.78875655152223,0.831072211265564,0.44767463207244873,0.547487199306488,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,63,72,3,0.8317026495933533,-0.10560841858386993,0.0945938229560852,True,True,False,running,False,False,4,8.936007766797273,4.168780281684657,0.8209414269342408,7.2470747878538075,0.9797805392253205,7.3130064190995325,0.7904473899745232,0.8317026495933533,0.44719579815864563,0.5472968816757202,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,64,72,3,0.8322917819023132,-0.10651692748069763,0.09423313289880753,True,True,False,running,False,False,4,9.019347242805454,4.288740789775765,0.8367673360994128,7.227495468273639,0.9828829723659982,7.294021502661135,0.7921491981937736,0.8322917819023132,0.44674152135849,0.5471165776252747,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,65,72,3,0.8328428268432617,-0.10737914592027664,0.09388896822929382,True,True,False,running,False,False,4,9.100469411816176,4.4097551124166845,0.8526274025983204,7.2079312530088995,0.9859988648883267,7.275057849231407,0.7938630465011153,0.8328428268432617,0.446310430765152,0.5469444990158081,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,66,72,3,0.8333585262298584,-0.1081981286406517,0.09355802088975906,True,True,False,running,False,False,4,9.17935771108025,4.531786315641733,0.8685218765443299,7.188386594531264,0.9891290140814244,7.256120040278721,0.7955898511332575,0.8333585262298584,0.44590094685554504,0.5467790365219116,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,67,72,3,0.8338418006896973,-0.1089772954583168,0.09323765337467194,True,True,False,running,False,False,4,9.255996181822402,4.6547972047389345,0.8844510248893179,7.168865817554493,0.9922740865010681,7.23721251400308,0.797330381969653,0.8338418006896973,0.4455113410949707,0.5466188192367554,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,68,72,3,0.8342952728271484,-0.10971936583518982,0.09292536973953247,True,True,False,running,False,False,4,9.330369470598953,4.778750331353739,0.9004151286221233,7.149373110606433,0.9954346265617161,7.218339557711341,0.7990852748434006,0.8342952728271484,0.4451403021812439,0.5464626550674438,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,69,72,3,0.8347213268280029,-0.11042720824480057,0.0926191434264183,True,True,False,running,False,False,4,9.402462830790085,4.903608000203645,0.9164144801989919,7.129912515020079,0.9986110654301166,7.199505297715908,0.8008550424937796,0.8347213268280029,0.44478639960289,0.5463095903396606,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,70,72,3,0.8351224064826965,-0.11110376566648483,0.09231679886579514,True,True,False,running,False,False,4,9.472262124228518,5.029332275435708,0.9324493811857206,7.110487916325623,1.0018037294043438,7.180713691581162,0.802640084796175,0.8351224064826965,0.4444481134414673,0.5461583733558655,True,be74fec0227f041e,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,71,72,3,0.8355006575584412,-0.11175169050693512,0.09201689064502716,True,True,False,running,False,False,4,9.539753823003313,5.155884986677888,0.9485201400900912,7.091103037024311,1.005012846962604,7.161968521590645,0.804440697579586,0.8355006575584412,0.44412416219711304,0.5460084676742554,True,be74fec0227f041e,True
