policy,key,seed,source_condition,source_step,paired_step,target_obstacle_distance,relocated_obstacle_body_y,relocated_obstacle_half_width,reference_normal_margin,reference_wrong_history_margin,reference_margin_gap,found_rows,accepted,normal_success,normal_margin,wrong_history_margin,margin_gap,margin_gap_delta_vs_reference
m964_direction_target_a0_15,10033|perturbed|29|23,10033,perturbed,29,23,10.0,-1.2,0.7,0.2034605154066446,0.197222626621095,0.0062378887855496,1,True,True,0.20065424508444085,0.1950690740989829,0.005585170985457966,-0.0006527178000916341
m964_direction_target_a0_15,10012|perturbed|39|36,10012,perturbed,39,36,12.5,-0.8,1.4,0.2369755133069353,0.2332725531660848,0.0037029601408504,1,True,True,0.23410883877076394,0.23046273460838895,0.0036461041623749857,-5.685597847541416e-05
m964_direction_target_a0_15,9969|perturbed|40|40,9969,perturbed,40,40,12.0,-0.8,1.4,0.0956784811818063,0.0920842752843982,0.0035942058974081,1,True,True,0.11219693833315203,0.1087850216041546,0.003411916728997433,-0.00018228916841066733
m964_direction_target_a0_15,9969|perturbed|40|40,9969,perturbed,40,40,12.0,-0.8,1.3,0.1984476415859366,0.1949656636849788,0.0034819779009578,1,True,True,0.21468149730288744,0.21136406557454634,0.0033174317283410915,-0.00016454617261670848
m964_direction_target_a0_15,9872|perturbed|21|18,9872,perturbed,21,18,12.0,-1.2,1.2,0.0021623914801365,-0.0053157644763204,0.0074781559564569,1,True,True,0.0022842558832865123,-0.005510768802313493,0.007795024685600005,0.00031686872914310493
m964_direction_target_a0_15,9863|perturbed|23|26,9863,perturbed,23,26,12.5,-1.0,0.7,0.0792707319439862,0.0740369785912569,0.0052337533527293,1,True,True,0.08012652458797165,0.07477358873080076,0.005352935857170893,0.00011918250444159333
m964_direction_target_a0_15,9951|perturbed|32|32,9951,perturbed,32,32,9.5,-1.2,1.0,0.0965634837205002,0.0939439594994684,0.0026195242210318,1,True,True,0.09476558865205353,0.09270443351615687,0.002061155135896664,-0.0005583690851351359
m964_direction_target_a0_15,9951|perturbed|35|32,9951,perturbed,35,32,9.5,-1.2,1.0,0.0724866509094921,0.0689335186742547,0.0035531322352373,1,True,True,0.07120409954812268,0.06821761939611637,0.00298648015200631,-0.0005666520832309902
m964_direction_target_a0_15,9939|perturbed|24|27,9939,perturbed,24,27,12.5,-0.8,1.4,0.2304414627401816,0.214707880328631,0.0157335824115505,1,True,True,0.22630227474269793,0.21039333464907495,0.01590894009362298,0.00017535768207247934
m964_direction_target_a0_15,9919|perturbed|34|31,9919,perturbed,34,31,10.0,-0.8,1.4,0.082353802138078,0.0788851514039294,0.0034686507341485,1,True,True,0.08044808398043557,0.07709447855799478,0.0033536054224407863,-0.00011504531170771371
m964_direction_target_a0_15,9919|perturbed|34|31,9919,perturbed,34,31,10.0,-0.8,1.3,0.1823739175394649,0.1790391956314332,0.0033347219080317,1,True,True,0.1804920243398862,0.17726733477509793,0.0032246895647882745,-0.00011003234324342536
m964_direction_target_a0_15,9880|perturbed|35|35,9880,perturbed,35,35,12.5,-0.8,0.8,0.061465002869794,0.0542687640629431,0.0071962388068509,1,True,True,0.058641280092620374,0.051312169981793554,0.00732911011082682,0.00013287130397591964
m964_direction_target_a0_15,9872|perturbed|21|18,9872,perturbed,21,18,12.5,-0.8,1.3,0.0019941568862753,-0.0055261351010158,0.0075202919872912,1,True,True,0.002469383803679559,-0.005349581673776971,0.00781896547745653,0.0002986734901653295
m964_direction_target_a0_15,9863|perturbed|29|26,9863,perturbed,29,26,12.5,-1.0,0.8,0.0182323023794637,0.0139481039063005,0.0042841984731631,1,True,True,0.01973279835124586,0.015481811782003696,0.0042509865692421656,-3.3211903920934635e-05
m964_direction_target_a0_15,9958|perturbed|45|39,9958,perturbed,45,39,12.5,-1.2,1.4,0.1708610861034531,0.1638720018639077,0.0069890842395454,1,True,True,0.16783262302122592,0.16059090785640162,0.007241715164824303,0.0002526309252789032
m964_direction_target_a0_15,9939|perturbed|27|27,9939,perturbed,27,27,12.5,-0.8,1.4,0.2983142136647632,0.2875190726391765,0.0107951410255866,1,True,True,0.29342976952305166,0.2825664895963489,0.010863279926702774,6.813890111617357e-05
m964_direction_target_a0_15,9863|perturbed|26|26,9863,perturbed,26,26,12.5,-1.0,0.7,0.0956727060991262,0.0906783899557879,0.0049943161433383,1,True,True,0.09683766971112218,0.09174729396377135,0.005090375747350828,9.605960401252826e-05
m964_direction_target_a0_15,9958|perturbed|45|39,9958,perturbed,45,39,12.5,-1.0,1.4,0.027745200360838,0.0206921678821134,0.0070530324787245,1,True,True,0.024879117040453202,0.0175761353214976,0.0073029817189556034,0.0002499492402311034
