calibration_spec_id,base_task_source_id,task_family,source_edge,window_tag,executable_source_family,env_template_family,track_width_scale,finish_variant,max_steps_scale,track_width,finish_pass_distance,max_steps,contract_violation_count,environment_rollout_scheduled,profile_specific_tuning
m1680-spec-0000::tw2::finish_relaxed::max1,m1680-spec-0000,T4,actuator_delay_step|capability_step_up,reveal_plus_4,capability_step_up,t4_capability_step_temporal,2.0,relaxed,1.0,10.0,1.0,480,0,False,False
m1680-spec-0000::tw2::finish_relaxed::max1.5,m1680-spec-0000,T4,actuator_delay_step|capability_step_up,reveal_plus_4,capability_step_up,t4_capability_step_temporal,2.0,relaxed,1.5,10.0,1.0,720,0,False,False
m1680-spec-0001::tw1::finish_original::max1,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,1.0,original,1.0,5.0,2.0,480,0,False,False
m1680-spec-0001::tw1::finish_original::max1.5,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,1.0,original,1.5,5.0,2.0,720,0,False,False
m1680-spec-0001::tw1::finish_relaxed::max1,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,1.0,relaxed,1.0,5.0,1.0,480,0,False,False
m1680-spec-0001::tw1::finish_relaxed::max1.5,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,1.0,relaxed,1.5,5.0,1.0,720,0,False,False
m1680-spec-0001::tw1.5::finish_original::max1,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,1.5,original,1.0,7.5,2.0,480,0,False,False
m1680-spec-0001::tw1.5::finish_original::max1.5,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,1.5,original,1.5,7.5,2.0,720,0,False,False
m1680-spec-0001::tw1.5::finish_relaxed::max1,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,1.5,relaxed,1.0,7.5,1.0,480,0,False,False
m1680-spec-0001::tw1.5::finish_relaxed::max1.5,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,1.5,relaxed,1.5,7.5,1.0,720,0,False,False
m1680-spec-0001::tw2::finish_original::max1,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,2.0,original,1.0,10.0,2.0,480,0,False,False
m1680-spec-0001::tw2::finish_original::max1.5,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,2.0,original,1.5,10.0,2.0,720,0,False,False
m1680-spec-0001::tw2::finish_relaxed::max1,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,2.0,relaxed,1.0,10.0,1.0,480,0,False,False
m1680-spec-0001::tw2::finish_relaxed::max1.5,m1680-spec-0001,T4,actuator_delay_step|t4_capability_step_temporal,mapping_window_unspecified,actuator_delay_step,t4_actuator_delay_response,2.0,relaxed,1.5,10.0,1.0,720,0,False,False
m1680-spec-0006::tw1::finish_original::max1,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,1.0,original,1.0,5.0,2.0,480,0,False,False
m1680-spec-0006::tw1::finish_original::max1.5,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,1.0,original,1.5,5.0,2.0,720,0,False,False
m1680-spec-0006::tw1::finish_relaxed::max1,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,1.0,relaxed,1.0,5.0,1.0,480,0,False,False
m1680-spec-0006::tw1::finish_relaxed::max1.5,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,1.0,relaxed,1.5,5.0,1.0,720,0,False,False
m1680-spec-0006::tw1.5::finish_original::max1,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,1.5,original,1.0,7.5,2.0,480,0,False,False
m1680-spec-0006::tw1.5::finish_original::max1.5,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,1.5,original,1.5,7.5,2.0,720,0,False,False
m1680-spec-0006::tw1.5::finish_relaxed::max1,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,1.5,relaxed,1.0,7.5,1.0,480,0,False,False
m1680-spec-0006::tw1.5::finish_relaxed::max1.5,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,1.5,relaxed,1.5,7.5,1.0,720,0,False,False
m1680-spec-0006::tw2::finish_original::max1,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,2.0,original,1.0,10.0,2.0,480,0,False,False
m1680-spec-0006::tw2::finish_original::max1.5,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,2.0,original,1.5,10.0,2.0,720,0,False,False
m1680-spec-0006::tw2::finish_relaxed::max1,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,2.0,relaxed,1.0,10.0,1.0,480,0,False,False
m1680-spec-0006::tw2::finish_relaxed::max1.5,m1680-spec-0006,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,2.0,relaxed,1.5,10.0,1.0,720,0,False,False
m1680-spec-0036::tw1::finish_original::max1,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,1.0,original,1.0,5.0,2.0,420,0,False,False
m1680-spec-0036::tw1::finish_original::max1.5,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,1.0,original,1.5,5.0,2.0,630,0,False,False
m1680-spec-0036::tw1::finish_relaxed::max1,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,1.0,relaxed,1.0,5.0,1.0,420,0,False,False
m1680-spec-0036::tw1::finish_relaxed::max1.5,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,1.0,relaxed,1.5,5.0,1.0,630,0,False,False
m1680-spec-0036::tw1.5::finish_original::max1,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,1.5,original,1.0,7.5,2.0,420,0,False,False
m1680-spec-0036::tw1.5::finish_original::max1.5,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,1.5,original,1.5,7.5,2.0,630,0,False,False
m1680-spec-0036::tw1.5::finish_relaxed::max1,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,1.5,relaxed,1.0,7.5,1.0,420,0,False,False
m1680-spec-0036::tw1.5::finish_relaxed::max1.5,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,1.5,relaxed,1.5,7.5,1.0,630,0,False,False
m1680-spec-0036::tw2::finish_original::max1,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,2.0,original,1.0,10.0,2.0,420,0,False,False
m1680-spec-0036::tw2::finish_original::max1.5,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,2.0,original,1.5,10.0,2.0,630,0,False,False
m1680-spec-0036::tw2::finish_relaxed::max1,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,2.0,relaxed,1.0,10.0,1.0,420,0,False,False
m1680-spec-0036::tw2::finish_relaxed::max1.5,m1680-spec-0036,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,2.0,relaxed,1.5,10.0,1.0,630,0,False,False
m1680-spec-0039::tw1::finish_original::max1,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,1.0,original,1.0,5.0,2.0,420,0,False,False
m1680-spec-0039::tw1::finish_original::max1.5,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,1.0,original,1.5,5.0,2.0,630,0,False,False
m1680-spec-0039::tw1::finish_relaxed::max1,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,1.0,relaxed,1.0,5.0,1.0,420,0,False,False
m1680-spec-0039::tw1::finish_relaxed::max1.5,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,1.0,relaxed,1.5,5.0,1.0,630,0,False,False
m1680-spec-0039::tw1.5::finish_original::max1,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,1.5,original,1.0,7.5,2.0,420,0,False,False
m1680-spec-0039::tw1.5::finish_original::max1.5,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,1.5,original,1.5,7.5,2.0,630,0,False,False
m1680-spec-0039::tw1.5::finish_relaxed::max1,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,1.5,relaxed,1.0,7.5,1.0,420,0,False,False
m1680-spec-0039::tw1.5::finish_relaxed::max1.5,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,1.5,relaxed,1.5,7.5,1.0,630,0,False,False
m1680-spec-0039::tw2::finish_original::max1,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,2.0,original,1.0,10.0,2.0,420,0,False,False
m1680-spec-0039::tw2::finish_original::max1.5,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,2.0,original,1.5,10.0,2.0,630,0,False,False
m1680-spec-0039::tw2::finish_relaxed::max1,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,2.0,relaxed,1.0,10.0,1.0,420,0,False,False
m1680-spec-0039::tw2::finish_relaxed::max1.5,m1680-spec-0039,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,2.0,relaxed,1.5,10.0,1.0,630,0,False,False
m1680-spec-0040::tw1::finish_original::max1,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,1.0,original,1.0,5.0,2.0,420,0,False,False
m1680-spec-0040::tw1::finish_original::max1.5,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,1.0,original,1.5,5.0,2.0,630,0,False,False
m1680-spec-0040::tw1::finish_relaxed::max1,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,1.0,relaxed,1.0,5.0,1.0,420,0,False,False
m1680-spec-0040::tw1::finish_relaxed::max1.5,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,1.0,relaxed,1.5,5.0,1.0,630,0,False,False
m1680-spec-0040::tw1.5::finish_original::max1,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,1.5,original,1.0,7.5,2.0,420,0,False,False
m1680-spec-0040::tw1.5::finish_original::max1.5,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,1.5,original,1.5,7.5,2.0,630,0,False,False
m1680-spec-0040::tw1.5::finish_relaxed::max1,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,1.5,relaxed,1.0,7.5,1.0,420,0,False,False
m1680-spec-0040::tw1.5::finish_relaxed::max1.5,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,1.5,relaxed,1.5,7.5,1.0,630,0,False,False
m1680-spec-0040::tw2::finish_original::max1,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,2.0,original,1.0,10.0,2.0,420,0,False,False
m1680-spec-0040::tw2::finish_original::max1.5,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,2.0,original,1.5,10.0,2.0,630,0,False,False
m1680-spec-0040::tw2::finish_relaxed::max1,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,2.0,relaxed,1.0,10.0,1.0,420,0,False,False
m1680-spec-0040::tw2::finish_relaxed::max1.5,m1680-spec-0040,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,2.0,relaxed,1.5,10.0,1.0,630,0,False,False
