base_task_source_id,task_family,source_edge,window_tag,executable_source_family,env_template_family,rejection_reason
m1680-spec-0030,T4,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,capability_step_down,t4_capability_step_temporal,source_diverse_budget_exhausted
m1680-spec-0031,T4,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,t4_actuator_delay_response,t4_actuator_delay_response,source_diverse_budget_exhausted
m1680-spec-0032,T4,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,t4_actuator_delay_response,t4_actuator_delay_response,source_diverse_budget_exhausted
m1680-spec-0033,T4,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,t4_capability_step_temporal,t4_capability_step_temporal,source_diverse_budget_exhausted
m1680-spec-0034,T4,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,t4_staged_warmup_capability,t4_staged_warmup_capability,source_diverse_budget_exhausted
m1680-spec-0035,T4,actuator_delay_step|capability_step_up,reveal_plus_4,capability_step_up,t4_capability_step_temporal,source_diverse_budget_exhausted
m1680-spec-0037,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,brake_fade_or_loss_proxy,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0038,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0041,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,drive_loss_proxy,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0042,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0043,T5,t5_near_boundary_warmup|t5_boundary_axis_retarget,mapping_window_unspecified,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0044,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0045,T5,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,brake_fade_or_loss_proxy,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0046,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0047,T5,curved_boundary_obstacle|drive_loss_proxy,mapping_window_unspecified,curved_boundary_obstacle,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0048,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0049,T5,drive_loss_proxy|curved_boundary_obstacle,mapping_window_unspecified,drive_loss_proxy,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0050,T5,t5_boundary_axis_retarget|drive_loss_proxy,mapping_window_unspecified,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0051,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0052,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0053,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0054,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0055,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0056,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0057,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0058,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0059,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0060,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0061,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0062,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0063,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0064,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0065,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0066,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0067,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0068,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
m1680-spec-0069,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0070,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,t5_near_boundary_warmup,t5_near_boundary_warmup,source_diverse_budget_exhausted
m1680-spec-0071,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,t5_boundary_axis_retarget,t5_boundary_axis_retarget,source_diverse_budget_exhausted
