candidate_source_id,profile_name,slice_kind,support_label,episode_count,success_count,collision_count,offtrack_outcome_count,offtrack_termination_count,success_rate,collision_rate,offtrack_outcome_rate,offtrack_termination_rate,clearance_margin_mean,return_mean,steps_mean,all_selected_metrics_finite,success_obstacle_pass,collision_failure,off_track_noncollision_noncompletion,termination_off_track,termination_obstacle_collision,termination_empty
cosr_v0_0001_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.389287544836215,10.538271319645393,22.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.26317437764857,7.695714040160767,21.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.326187235674425,4.23448153220527,19.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.16797218133796,4.618515910824774,18.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.22177973821458,2.6762377674891344,18.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.18841821114488,0.46727389589364954,18.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.21874709348776,5.941222118258504,18.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.279149721782204,6.322317753623496,19.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.22223602521057,5.387041270400959,18.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.166286159441555,2.386970153377708,18.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.6265450869573,9.432076398224623,21.0,True,0,0,1,1,0,0
cosr_v0_0001_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.61609031178452,10.49867380170146,20.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.50597549387415,9.007603449410386,22.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.05567227650356,7.460017169968725,20.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.224883941383794,4.312132973931535,18.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.25163146535759,2.0114293683988307,19.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.31916549398726,2.1365448581302,19.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.2647396930062,3.554884847222696,19.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.21672899021124,3.5116411974390487,18.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.260880980270784,5.105504950936998,19.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.14348676050957,3.083780135762334,17.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.07939280304829,2.600843612357335,17.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.227538750694706,11.353595668108117,22.0,True,0,0,1,1,0,0
cosr_v0_0002_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.615895392146705,10.43776704020536,20.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.088364619484985,7.651499984157685,21.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.43458206648222,9.63650583554063,22.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.22129229511318,4.613147988523121,18.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,47.09422143270032,3.428148335372909,17.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.371824657355745,2.507315740501641,19.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.16599688006611,4.981856598124331,18.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.22316846461677,2.1856433473149384,18.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,47.07983770542238,3.3154835634822484,17.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.222958918857806,5.704104263659159,18.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.27577647356881,4.6181816053520475,19.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.44364993971742,11.916891729794092,20.0,True,0,0,1,1,0,0
cosr_v0_0003_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.732083612565845,9.763007526137493,21.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,38.30505577167991,9.684043356658435,21.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,38.184349909490656,8.895078654299875,21.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.27101131710843,4.784741617124354,18.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.21299741080614,4.964715395623345,18.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.38781230424516,5.985318993562456,19.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.212651016953934,3.59906608564781,18.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.36680840168987,4.285468207478188,19.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.16322509251549,1.5275195401558337,17.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.27113513565123,2.1829667858503377,18.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.303253254095814,5.790581370202801,19.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,38.493225680807086,10.103014950081725,20.0,True,0,0,1,1,0,0
cosr_v0_0004_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,37.94023024931635,10.041607534378077,21.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.1588187528991,5.7772511454763285,21.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.52469799842607,9.213916160436971,22.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.27050135584797,3.6969637171094467,18.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.43048798043636,5.647046748006295,20.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.211449736674865,-1.520070069745763,17.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.304807402719035,6.0746185182439225,19.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.26886853112106,4.465659324129454,18.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.147732866630655,2.9816905265093996,17.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.27186148409638,1.6642072073133658,18.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.29873259879796,4.671176247766578,19.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.680872897041915,9.508739079200376,20.0,True,0,0,1,1,0,0
cosr_v0_0005_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.908176872995476,10.157869131199142,21.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.3148089065004,9.183906786078872,21.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.029926350721034,8.798978739209456,20.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.430506121175746,5.853377446955101,19.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.22243392164878,3.750521965148438,18.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.72697179947975,6.905426480006185,20.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.16250397964774,3.0109325975725296,17.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.2761113486608,1.5776732211795834,18.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.317248782053404,2.7996072370916787,19.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.28409817046149,1.9911860893138913,18.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.21144772181828,2.7254441263607077,18.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.77905137811541,12.087038118083939,21.0,True,0,0,1,1,0,0
cosr_v0_0006_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.81244071540277,10.326414230294782,21.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.36020137668586,8.098899188359537,21.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.415312003356384,7.743323669412137,21.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.37160653983238,0.15049733493200934,19.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.21892632398096,1.5974864695588789,18.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.3726207361206,0.376906485421598,19.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.21393285831564,4.962389448811022,18.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.37040413155075,1.1603377638421062,19.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.217518747735085,3.851842278594066,18.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.27195815011967,2.400690736298844,18.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,46.21376073319073,0.6250493556211092,18.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.494652165178024,9.426416068963935,19.0,True,0,0,1,1,0,0
cosr_v0_0007_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.64214006534395,8.79285927193672,20.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,38.16789403865834,8.313672138018815,21.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,37.53895939454404,10.467498137519001,22.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.40632718114925,2.6365474431629754,19.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.36244156091014,5.950461238499923,19.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.31320147466501,1.2319026666001083,18.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.345016386258855,6.578282393314918,19.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.423072310235455,3.7151032735578506,19.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.34613624280885,6.562183865751666,19.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.24251114978194,2.404573610733765,17.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.27335340338982,3.6968337417225916,18.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,38.619100706304515,8.725469255193502,20.0,True,0,0,1,1,0,0
cosr_v0_0008_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,37.25541950522975,11.735016856973926,22.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.00039107306692,5.115003640297084,20.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.40763912845422,6.728473572613719,21.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.501740875560266,0.9694191507556424,20.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.36855000886645,6.065580024760843,19.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.318368474344815,1.3458652766041097,18.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.35537382950237,5.1787463865720005,19.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.51656007249063,2.7812755431595297,20.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.293669610021546,1.0914362746606616,18.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.333994917029955,4.593311861442705,18.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.257501652615,1.3032074380198222,18.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.723490916377706,10.670949538657776,21.0,True,0,0,1,1,0,0
cosr_v0_0009_offtrack_anchor_relief,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.122474312838506,11.135024666385407,22.0,True,0,0,1,1,0,0
cosr_v0_0010_offtrack_anchor_relief,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.80999257757721,6.262789141112682,20.0,True,0,0,1,1,0,0
cosr_v0_0010_offtrack_anchor_relief,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.29478461043152,7.4322728511319065,22.0,True,0,0,1,1,0,0
cosr_v0_0010_offtrack_anchor_relief,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.410357770833976,3.7114693167718213,19.0,True,0,0,1,1,0,0
